listing_id,property_id,listing_date,asking_price,status,days_on_market,price_change_pct
10494,529,2024-05-11,13524000.0,Sold,71,-0.43
10495,4894,2024-12-20,17645000.0,Sold,51,-1.61
10496,344,2024-03-24,13455000.0,Withdrawn,5,-4.46
10497,3787,2025-09-05,12400000.0,Active,47,-1.89
10498,3683,2023-11-06,13393000.0,Active,5,-1.14
10499,5399,2025-06-10,11251000.0,Active,5,-5.17
10500,209,2024-12-05,26286000.0,Active,5,-7.3
10501,4737,2024-09-19,12156000.0,Active,98,2.36
10502,3407,2025-07-25,12857000.0,Expired,91,-2.19
10503,1312,2026-03-16,11404000.0,Expired,71,2.05
10504,2300,2025-09-03,12334000.0,Expired,85,0.54
10505,3337,2024-07-05,11541000.0,Sold,27,-2.03
10506,6415,2025-11-25,6152000.0,Active,5,1.09
10507,1948,2025-07-16,9806000.0,Active,41,-5.44
10508,920,2025-10-29,13850000.0,Active,46,-2.21
10509,5820,2026-02-17,18371000.0,Active,92,0.6
10510,2045,2025-11-23,9539000.0,Active,6,-3.19
10511,419,2024-08-28,12832000.0,Active,49,3.03
10512,1750,2024-11-21,16494000.0,Sold,26,-2.66
10513,2843,2025-08-22,17075000.0,Active,39,1.79
10514,7379,2025-09-02,8104000.0,Withdrawn,5,5.68
10515,5485,2024-10-06,13977000.0,Active,66,-1.83
10516,1100,2025-01-13,13378000.0,Active,117,-2.12
10517,7828,2026-04-27,7075000.0,Expired,188,-2.81
10518,3393,2026-05-15,7387000.0,Expired,75,1.4
10519,2773,2024-12-22,18831000.0,Sold,24,-1.67
10520,2481,2026-06-14,9269000.0,Active,5,-2.6
10521,6253,2026-01-20,21206000.0,Active,61,-5.02
10522,6785,2025-02-26,11437000.0,Active,18,-4.28
10523,1546,2024-09-13,12819000.0,Active,50,-4.64
10524,1071,2024-12-27,24789000.0,Sold,86,-2.55
10525,6523,2024-08-13,12622000.0,Sold,31,-6.67
10526,1851,2026-01-06,11146000.0,Expired,81,-0.16
10527,5216,2025-04-16,8755000.0,Sold,195,-6.79
10528,5054,2023-09-23,6439000.0,Sold,116,-5.36
10529,4199,2024-01-11,15218000.0,Sold,108,-5.13
10530,2940,2025-02-02,9483000.0,Withdrawn,5,-0.29
10531,6998,2026-04-17,9802000.0,Active,8,-2.36
10532,5266,2025-08-15,11497000.0,Active,117,-4.24
10533,1904,2024-01-06,12954000.0,Active,149,1.47
10534,7195,2024-05-22,9599000.0,Active,42,-4.35
10535,5852,2026-01-05,9479000.0,Active,44,-4.14
10536,6674,2025-05-22,13289000.0,Sold,19,-1.81
10537,679,2023-10-10,12464000.0,Active,50,0.17
10538,6065,2025-01-08,8861000.0,Active,63,-1.26
10539,989,2024-06-30,11651000.0,Expired,119,-6.92
10540,5202,2025-05-17,14775000.0,Active,5,-0.75
10541,2476,2025-07-13,29347500.0,Expired,151,-3.08
10542,1608,2026-02-10,14731000.0,Sold,94,-0.35
10543,2870,2026-05-23,16435000.0,Expired,70,-6.59
10544,1503,2024-05-21,5182000.0,Sold,93,-0.97
10545,1790,2026-08-15,9217000.0,Sold,131,-4.85
10546,5282,2024-03-15,12514000.0,Sold,59,-4.97
10547,5028,2024-02-19,6483000.0,Expired,15,2.79
10548,1426,2024-01-30,15225000.0,Active,98,2.07
10549,7676,2025-07-09,15646000.0,Withdrawn,81,-1.74
10550,5158,2024-05-25,12635000.0,Expired,36,-7.63
10551,6075,2026-04-28,10418000.0,Expired,88,-7.58
10552,6655,2024-06-09,7941000.0,Sold,70,-7.23
10553,2441,2025-09-05,16669000.0,Expired,5,-2.25
10554,2043,2024-05-04,11352000.0,Expired,35,2.44
10555,6857,2023-12-08,21086000.0,Active,5,-3.96
10556,6638,2025-01-31,12067000.0,Sold,31,-4.31
10557,7368,2026-05-12,17140000.0,Sold,128,-4.24
10558,1279,2025-08-04,12749000.0,Sold,54,3.62
10559,5299,2025-11-17,15104000.0,Sold,107,-3.48
10560,2595,2023-08-20,17327000.0,Sold,104,1.32
10561,4690,2023-11-02,9940000.0,Withdrawn,125,-8.39
10562,2437,2023-10-22,21996000.0,Sold,85,0.49
10563,5518,2024-03-21,14787000.0,Expired,44,-0.3
10564,3804,2024-10-28,8747000.0,Withdrawn,124,1.83
10565,2206,2026-05-13,8268000.0,Active,143,1.0
10566,1028,2025-06-19,12856000.0,Withdrawn,79,1.8
10567,6311,2026-07-18,19029000.0,Active,51,-6.54
10568,3540,2023-11-06,13082000.0,Active,63,1.12
10569,5056,2024-10-25,9509000.0,Expired,62,1.24
10570,6553,2026-01-18,13851000.0,Sold,19,1.03
10571,3484,2024-05-22,14910000.0,Sold,79,-2.13
10572,7372,2024-01-04,9875000.0,Sold,26,2.81
10573,2242,2024-12-07,13260000.0,Sold,5,2.01
10574,6379,2026-07-27,9441000.0,Active,113,2.69
10575,2766,2025-12-18,14846000.0,Sold,33,3.3
10576,1174,2024-10-22,12568000.0,Sold,129,3.1
10577,3231,2025-08-14,8168000.0,Withdrawn,23,-2.49
10578,3351,2024-06-15,14508000.0,Active,113,2.02
10579,4912,2023-10-31,14234000.0,Sold,46,-4.6
10580,404,2023-09-20,10710000.0,Sold,100,-3.89
10581,4989,2025-09-19,13085000.0,Active,91,-8.57
10582,2726,2024-04-16,6721000.0,Expired,40,-0.91
10583,3383,2024-03-07,13321000.0,Sold,142,-3.57
10584,4164,2024-08-28,18099000.0,Sold,44,2.49
10585,7631,2024-09-24,6954000.0,Expired,5,-5.78
10586,88,2026-08-07,13714000.0,Withdrawn,86,-2.84
10587,6361,2025-10-03,12873000.0,Withdrawn,99,0.95
10588,6145,2025-04-06,7234000.0,Active,69,-0.57
10589,1159,2023-12-14,16679000.0,Withdrawn,85,0.27
10590,5817,2025-09-08,9581000.0,Withdrawn,46,-5.22
10591,5471,2026-04-26,9877000.0,Active,77,-0.79
10592,6284,2025-11-20,23381000.0,Active,20,1.11
10593,6762,2023-09-01,4881000.0,Active,78,3.61
10594,6277,2023-08-25,6237000.0,Sold,71,-2.32
10595,5740,2025-11-04,16121000.0,Expired,58,0.44
10596,4274,2023-11-15,11395000.0,Active,73,-0.77
10597,2858,2026-03-25,16000000.0,Sold,48,-4.37
10598,1382,2024-04-18,7299000.0,Withdrawn,69,-1.7
10599,6524,2023-11-27,13056000.0,Active,32,0.48
10600,5004,2024-02-09,6752000.0,Active,112,5.84
10601,6802,2025-05-04,11724000.0,Active,57,-3.56
10602,6594,2023-10-10,4859000.0,Active,21,-3.46
10603,4682,2026-02-24,8254000.0,Expired,109,-0.56
10604,6607,2025-02-09,9840000.0,Sold,23,1.82
10605,5086,2023-11-04,14747000.0,Sold,25,-4.07
10606,5228,2025-11-06,11926000.0,Active,144,-1.81
10607,6266,2026-04-06,12857000.0,Sold,63,-4.49
10608,2065,2025-10-07,10318000.0,Sold,92,-4.56
10609,5316,2024-06-08,13516000.0,Active,119,-1.39
10610,2375,2026-06-25,9151000.0,Sold,61,2.07
10611,318,2025-04-13,18748000.0,Sold,12,-3.38
10612,6953,2023-09-15,12047000.0,Active,90,1.06
10613,1503,2024-07-10,5182000.0,Expired,28,-2.14
10614,6131,2025-04-20,15526000.0,Active,5,-0.65
10615,7420,2025-08-16,12206000.0,Expired,80,3.79
10616,2043,2023-12-03,11352000.0,Active,70,-0.45
10617,4599,2025-02-07,12076000.0,Sold,45,1.12
10618,2023,2024-04-08,9592000.0,Sold,52,0.39
10619,119,2026-03-10,21374000.0,Sold,69,-0.81
10620,7842,2024-07-14,10600000.0,Active,69,-3.53
10621,710,2026-02-22,10813000.0,Sold,85,-5.99
10622,7666,2024-05-22,15834000.0,Active,103,1.16
10623,3558,2024-06-22,2721000.0,Active,95,1.56
10624,4141,2023-12-24,15944000.0,Expired,13,-0.18
10625,4410,2024-10-10,16983000.0,Sold,20,-0.97
10626,3251,2026-01-02,10255000.0,Sold,57,-2.67
10627,418,2023-10-26,15828000.0,Sold,29,-3.36
10628,2604,2024-12-29,10585000.0,Active,22,-2.3
10629,3855,2025-07-25,8744000.0,Active,122,-0.48
10630,1102,2025-02-08,16755000.0,Active,62,-5.49
10631,4422,2024-12-28,10924000.0,Sold,104,-1.55
10632,7858,2025-03-24,10342000.0,Active,103,-0.62
10633,3429,2025-06-27,13137000.0,Active,138,1.36
10634,5536,2023-11-07,5836000.0,Expired,84,-1.12
10635,6083,2023-12-31,7751000.0,Sold,88,-3.84
10636,6659,2023-12-27,9565000.0,Withdrawn,25,0.07
10637,2262,2023-10-24,21042000.0,Sold,60,-1.72
10638,4170,2024-02-12,17717000.0,Expired,5,-1.54
10639,3635,2025-06-16,7664000.0,Active,5,-3.34
10640,5699,2025-02-22,12637000.0,Active,41,-3.24
10641,509,2024-05-27,9955000.0,Withdrawn,77,0.82
10642,2380,2025-06-30,9715000.0,Sold,62,-0.11
10643,3165,2026-06-19,13247000.0,Active,36,-6.91
10644,688,2025-03-26,20609000.0,Active,70,2.27
10645,4753,2023-10-09,15395000.0,Expired,52,-3.26
10646,5639,2023-12-12,8906000.0,Sold,154,1.05
10647,1293,2023-12-02,9455000.0,Sold,155,0.22
10648,5496,2023-10-25,11270000.0,Sold,127,-3.52
10649,3906,2024-08-31,25478000.0,Sold,85,-0.3
10650,3076,2024-10-21,8967000.0,Sold,155,-0.01
10651,3210,2025-01-10,21453000.0,Expired,48,-3.17
10652,7399,2026-03-30,13009000.0,Withdrawn,47,-5.23
10653,6744,2024-12-01,9645000.0,Active,63,-1.41
10654,5649,2024-08-16,10011000.0,Withdrawn,115,-3.3
10655,5172,2025-07-10,7332000.0,Active,49,-1.59
10656,7814,2024-12-30,20526000.0,Active,5,-3.87
10657,7891,2024-09-22,13451000.0,Active,105,0.12
10658,325,2025-05-30,7866000.0,Sold,122,-0.57
10659,5088,2026-04-17,13090000.0,Sold,137,0.15
10660,1994,2026-01-18,9675000.0,Expired,71,0.48
10661,3977,2024-04-22,15520000.0,Sold,133,2.15
10662,7899,2025-07-08,11453000.0,Sold,55,-2.26
10663,4813,2026-03-31,14172000.0,Active,95,0.97
10664,2771,2024-08-04,10648000.0,Sold,61,0.37
10665,4373,2025-05-26,9698000.0,Expired,83,-0.87
10666,2584,2025-10-25,4253000.0,Active,5,-1.62
10667,3558,2024-06-21,2721000.0,Sold,16,-1.16
10668,3588,2025-02-06,7928000.0,Withdrawn,51,2.88
10669,152,2025-06-11,10477000.0,Expired,64,-3.4
10670,955,2023-11-19,11418000.0,Sold,120,-4.92
10671,5603,2026-07-21,15286000.0,Sold,50,0.09
10672,4355,2026-02-01,12927000.0,Active,75,-0.06
10673,2372,2025-12-01,10532000.0,Expired,89,-1.83
10674,7161,2025-10-12,11263000.0,Sold,94,-1.62
10675,4965,2025-05-21,11158000.0,Active,144,-1.23
10676,1192,2025-07-05,13053000.0,Expired,13,-5.63
10677,688,2025-11-10,20609000.0,Sold,41,-1.71
10678,310,2026-06-16,15038000.0,Withdrawn,133,2.81
10679,6947,2025-03-22,16951000.0,Active,135,-5.51
10680,1503,2025-04-02,5182000.0,Withdrawn,40,2.1
10681,3128,2026-03-12,13827000.0,Sold,51,-2.1
10682,6764,2024-07-29,12177000.0,Active,57,-0.71
10683,4569,2024-04-14,8662000.0,Sold,13,-0.22
10684,3368,2023-10-06,15521000.0,Sold,99,-0.29
10685,6605,2023-08-24,17584000.0,Active,27,0.91
10686,3396,2024-07-31,20386000.0,Sold,103,0.13
10687,814,2024-04-10,10342000.0,Active,74,-5.38
10688,846,2024-06-04,21139000.0,Active,91,-4.83
10689,1165,2024-04-08,14673000.0,Active,72,1.79
10690,4763,2024-06-04,19281000.0,Expired,81,-2.47
10691,6406,2026-02-01,10112000.0,Active,30,-2.01
10692,5905,2024-02-26,9665000.0,Sold,33,-5.6
10693,5540,2025-12-30,7821000.0,Active,84,-2.32
10694,1768,2026-03-07,12843000.0,Active,81,2.89
10695,5361,2023-08-22,12031000.0,Sold,91,-2.43
10696,355,2024-02-04,7218000.0,Withdrawn,90,3.69
10697,1873,2026-06-29,16412000.0,Expired,85,-2.77
10698,2025,2025-01-14,7601000.0,Active,5,2.69
10699,2818,2024-08-23,11266000.0,Sold,40,1.11
10700,3833,2024-12-21,15268000.0,Expired,35,-0.52
10701,7757,2024-03-28,20556000.0,Active,130,-4.99
10702,4276,2025-10-04,12016000.0,Sold,52,-0.97
10703,66,2025-06-25,11584000.0,Withdrawn,31,1.9
10704,4916,2026-01-18,10977000.0,Expired,48,-0.22
10705,5468,2026-01-01,14767000.0,Withdrawn,132,1.04
10706,4267,2023-11-25,16874000.0,Sold,99,-2.24
10707,4091,2024-11-27,18228000.0,Expired,109,-4.67
10708,2522,2025-03-21,6510000.0,Withdrawn,120,-5.86
10709,2582,2024-08-28,12896000.0,Expired,5,0.06
10710,1391,2023-12-12,8634000.0,Active,129,-1.59
10711,1131,2026-03-12,13246000.0,Sold,27,0.68
10712,2487,2024-01-21,11405000.0,Sold,46,-6.26
10713,835,2026-08-04,11337000.0,Expired,52,1.77
10714,227,2024-03-28,11059000.0,Sold,105,2.96
10715,3516,2024-03-17,11301000.0,Sold,13,-6.63
10716,4538,2026-01-22,17113000.0,Active,16,-4.4
10717,2444,2025-02-25,15721000.0,Expired,55,0.41
10718,728,2023-11-26,11821000.0,Sold,30,-3.47
10719,5701,2026-01-14,9325000.0,Sold,87,-5.17
10720,6228,2024-02-28,17988000.0,Sold,98,-0.18
10721,3687,2024-10-18,15032000.0,Sold,64,4.29
10722,3623,2024-04-22,14710000.0,Active,5,3.48
10723,1037,2024-05-18,8591000.0,Active,80,-4.86
10724,1833,2023-09-20,12187000.0,Sold,36,-0.59
10725,5945,2025-12-07,11235000.0,Withdrawn,5,-3.53
10726,2741,2023-10-17,11983000.0,Sold,16,-5.05
10727,493,2026-06-21,13252000.0,Expired,144,-4.49
10728,7436,2026-05-22,11968000.0,Sold,70,-2.91
10729,1549,2025-04-17,21923000.0,Active,61,-3.6
10730,1144,2026-07-21,17656000.0,Expired,119,-2.07
10731,5066,2026-01-27,18515000.0,Active,80,-0.97
10732,6497,2026-08-07,11806000.0,Sold,37,-2.12
10733,7225,2023-09-03,15506000.0,Active,127,-2.64
10734,6184,2026-04-20,13909000.0,Sold,50,2.24
10735,3958,2025-03-07,13336000.0,Sold,73,-0.26
10736,3408,2024-12-02,22241000.0,Active,100,-4.41
10737,640,2025-09-19,15101000.0,Sold,123,-1.56
10738,173,2023-12-15,16335000.0,Sold,13,-0.94
10739,5667,2025-12-12,10241000.0,Withdrawn,78,-3.9
10740,4355,2025-02-20,12927000.0,Sold,45,-1.56
10741,3960,2024-07-16,15882000.0,Active,31,-3.97
10742,517,2025-09-27,6633000.0,Active,104,-7.44
10743,6874,2024-04-29,20112000.0,Active,87,-4.75
10744,523,2024-10-28,14023000.0,Sold,131,-4.49
10745,1918,2024-08-03,11144000.0,Active,72,2.14
10746,2887,2026-02-13,13431000.0,Active,52,0.89
10747,2165,2025-01-10,13123000.0,Active,5,0.31
10748,6328,2025-01-31,8860000.0,Sold,68,1.36
10749,1930,2023-11-29,14114000.0,Active,82,-4.11
10750,3946,2024-01-13,15944000.0,Sold,122,0.72
10751,5236,2023-12-15,7841000.0,Sold,109,-2.6
10752,2210,2024-11-05,10018000.0,Expired,37,-1.78
10753,7747,2023-12-13,27686000.0,Sold,158,-2.64
10754,3784,2025-04-29,8973000.0,Withdrawn,50,-2.52
10755,2591,2026-05-02,7882000.0,Expired,201,-2.41
10756,7755,2026-07-12,12037000.0,Sold,17,-8.33
10757,7405,2026-03-09,8132000.0,Sold,47,-1.03
10758,4935,2026-04-01,12566000.0,Active,35,-3.37
10759,4077,2026-08-19,11022000.0,Sold,207,-1.48
10760,5186,2026-05-02,14863000.0,Sold,101,-2.18
10761,1094,2026-07-22,7850000.0,Sold,124,-6.0
10762,3881,2026-05-16,16869000.0,Sold,59,-0.37
10763,2495,2024-01-08,11074000.0,Expired,148,-3.36
10764,6560,2024-08-19,8302000.0,Sold,90,0.68
10765,2580,2026-06-06,10598000.0,Sold,54,-1.4
10766,2489,2025-01-31,11016000.0,Active,156,-1.65
10767,2786,2026-02-12,7407000.0,Sold,133,2.65
10768,6066,2024-12-26,13880000.0,Sold,97,-6.4
10769,6608,2023-11-07,14789000.0,Sold,106,-5.75
10770,6540,2024-12-27,8697000.0,Active,87,-1.16
10771,2759,2023-08-27,8699000.0,Withdrawn,142,-0.18
10772,1575,2024-10-25,6795000.0,Sold,118,-1.74
10773,7825,2024-11-11,15656000.0,Active,57,-6.37
10774,5677,2025-07-26,14854000.0,Active,128,-2.51
10775,6539,2024-06-15,10175000.0,Sold,58,-2.09
10776,2374,2026-08-11,11118000.0,Sold,5,0.46
10777,3991,2026-02-16,11983000.0,Active,118,-0.12
10778,5211,2023-12-08,8741000.0,Active,55,-3.4
10779,4846,2025-01-19,7005000.0,Sold,111,-4.54
10780,1094,2024-05-03,7850000.0,Active,63,-1.56
10781,1190,2026-04-04,14763000.0,Sold,18,-1.56
10782,2690,2026-02-25,9881000.0,Active,119,1.31
10783,4096,2024-11-30,11528000.0,Active,61,-0.42
10784,6358,2025-05-04,9572000.0,Sold,161,5.78
10785,1876,2024-03-16,8268000.0,Sold,30,-2.09
10786,7769,2025-01-12,18546000.0,Sold,32,-2.17
10787,3407,2026-07-25,12857000.0,Expired,86,-1.12
10788,1788,2024-08-29,8974000.0,Sold,116,-0.12
10789,6513,2024-08-01,12272000.0,Expired,194,-4.87
10790,3933,2024-12-18,9251000.0,Withdrawn,39,0.54
10791,1608,2024-10-09,14731000.0,Withdrawn,83,-6.63
10792,3749,2025-05-19,22883000.0,Sold,81,-2.87
10793,49,2025-05-05,14047000.0,Expired,132,2.67
10794,5172,2025-09-19,7332000.0,Sold,79,-7.57
10795,5409,2025-10-14,13318000.0,Sold,56,6.54
10796,3862,2026-01-25,5395000.0,Sold,115,-2.42
10797,5746,2024-04-18,22730000.0,Sold,132,0.27
10798,7407,2026-02-14,4685000.0,Active,41,-2.54
10799,2181,2024-10-02,7993000.0,Active,66,-2.39
10800,3047,2024-10-18,9270000.0,Sold,71,1.61
10801,2834,2026-05-02,9917000.0,Sold,49,1.99
10802,5286,2023-09-26,15791000.0,Active,5,-1.54
10803,1398,2025-10-22,17549000.0,Active,130,-3.62
10804,6517,2026-07-22,11667000.0,Active,87,-2.28
10805,5925,2025-08-02,15936000.0,Sold,103,3.32
10806,7646,2025-08-08,4280000.0,Active,216,1.96
10807,3827,2025-11-07,16585000.0,Sold,113,-5.16
10808,4575,2023-09-22,15348000.0,Expired,53,1.4
10809,832,2024-06-05,17444000.0,Sold,84,-1.48
10810,2698,2025-10-22,14176000.0,Active,161,-0.17
10811,5711,2026-04-12,3121000.0,Sold,163,-3.61
10812,4778,2024-09-09,5629000.0,Sold,136,-2.15
10813,7803,2025-07-28,18515000.0,Active,88,-0.77
10814,2736,2023-10-26,21894000.0,Active,103,-1.81
10815,5420,2024-12-14,11251000.0,Expired,66,-4.47
10816,82,2025-07-28,11937000.0,Active,66,-3.99
10817,87,2023-11-12,15778000.0,Withdrawn,39,-3.3
10818,6369,2025-07-25,11693000.0,Expired,98,3.62
10819,2064,2025-12-08,10684000.0,Active,57,-3.89
10820,822,2025-06-30,19669000.0,Expired,5,2.26
10821,7526,2026-06-21,12761000.0,Sold,36,-4.12
10822,163,2025-10-26,17186000.0,Withdrawn,43,-6.39
10823,7778,2025-07-11,17146000.0,Sold,60,-0.77
10824,3740,2024-04-19,12085000.0,Sold,97,-1.83
10825,6658,2024-04-21,13518000.0,Sold,122,1.38
10826,2398,2025-08-01,12178000.0,Active,115,-5.28
10827,1933,2025-02-04,15941000.0,Sold,82,-2.44
10828,2729,2025-02-08,4496000.0,Expired,165,-4.2
10829,3536,2024-08-23,10626000.0,Active,146,-4.46
10830,5947,2025-05-28,16237000.0,Withdrawn,42,-1.64
10831,5957,2023-11-10,8100000.0,Sold,39,3.13
10832,3447,2023-11-28,11581000.0,Active,54,-7.54
10833,5212,2025-07-19,9454000.0,Sold,140,4.13
10834,6325,2025-07-24,11830000.0,Active,106,-1.0
10835,2791,2026-07-25,20810000.0,Sold,9,-2.29
10836,7469,2024-08-31,14468000.0,Active,72,2.51
10837,2708,2025-09-08,9538000.0,Expired,8,-0.41
10838,7960,2026-03-17,15190000.0,Sold,105,5.6
10839,7357,2024-04-28,9367000.0,Active,131,-2.41
10840,5979,2025-12-19,21101000.0,Expired,142,-5.13
10841,3934,2025-12-14,18001000.0,Active,148,-2.37
10842,3386,2023-11-28,10399000.0,Active,156,-0.93
10843,6637,2024-01-04,14258000.0,Withdrawn,6,-4.55
10844,923,2025-11-26,17599000.0,Active,65,-8.35
10845,2176,2025-09-06,10168000.0,Sold,201,-5.03
10846,7687,2025-05-16,13519000.0,Sold,5,-2.2
10847,5546,2026-07-20,9930000.0,Expired,5,-3.23
10848,1583,2026-05-04,7551000.0,Sold,124,1.32
10849,565,2023-09-07,10912000.0,Withdrawn,100,4.22
10850,3259,2024-03-09,10365000.0,Sold,141,-1.74
10851,2598,2025-11-02,16448000.0,Withdrawn,40,-0.25
10852,2501,2025-02-27,34265000.0,Sold,5,-6.43
10853,4567,2024-08-05,14014000.0,Withdrawn,90,-3.33
10854,988,2025-09-20,11048000.0,Sold,129,1.24
10855,6882,2024-11-09,8791000.0,Active,35,-3.74
10856,3637,2023-10-17,7327000.0,Sold,78,-2.34
10857,6031,2026-02-12,21297000.0,Active,53,-2.46
10858,224,2026-05-11,10769000.0,Sold,45,2.14
10859,6298,2023-09-18,6628000.0,Sold,96,-3.62
10860,6704,2026-06-04,5831000.0,Active,70,-1.97
10861,351,2025-03-28,15436000.0,Active,75,-0.97
10862,7315,2024-09-08,9555000.0,Sold,88,-3.01
10863,1929,2023-11-19,13508000.0,Sold,10,-0.68
10864,7744,2025-03-14,9060000.0,Sold,109,-1.81
10865,349,2024-06-03,10407000.0,Expired,117,1.6
10866,4278,2024-03-26,10103000.0,Sold,34,-1.43
10867,4733,2026-01-29,22243000.0,Sold,107,-5.17
10868,1018,2024-03-31,22495000.0,Active,71,-0.04
10869,2227,2024-05-19,10484000.0,Expired,73,-5.26
10870,7207,2024-12-08,14130000.0,Active,30,1.35
10871,4868,2023-10-26,15797000.0,Expired,59,-4.97
10872,7038,2026-08-15,12765000.0,Sold,108,-3.54
10873,7171,2025-03-14,20667000.0,Sold,119,-6.94
10874,5112,2024-12-17,7106000.0,Sold,72,1.77
10875,6208,2025-07-09,24954000.0,Expired,5,-2.79
10876,4125,2025-11-26,5444000.0,Active,153,-2.23
10877,2420,2026-05-25,8086000.0,Active,17,-6.4
10878,7691,2024-06-26,8378000.0,Expired,72,1.68
10879,6241,2024-01-25,5339000.0,Active,97,1.21
10880,1894,2026-05-04,12404000.0,Expired,92,-4.25
10881,5562,2024-05-31,12874000.0,Active,131,-0.04
10882,5323,2025-09-29,13565000.0,Sold,61,-6.82
10883,7579,2025-01-09,16755000.0,Expired,77,-4.99
10884,3041,2024-01-25,19531000.0,Sold,61,0.92
10885,2069,2026-01-13,8073000.0,Withdrawn,136,-1.8
10886,7719,2025-02-07,11891000.0,Sold,5,-0.34
10887,6879,2024-07-03,14635000.0,Active,99,-2.93
10888,1126,2023-09-11,9372000.0,Active,59,-1.04
10889,3118,2024-11-08,4909000.0,Sold,125,-3.93
10890,4162,2025-02-17,11602000.0,Active,67,-0.8
10891,6747,2024-01-10,12831000.0,Active,25,-1.71
10892,7332,2025-07-21,8317000.0,Active,75,5.56
10893,4043,2024-01-20,16798000.0,Expired,111,-5.48
10894,5231,2025-03-20,12470000.0,Sold,127,-4.35
10895,4434,2025-10-27,11956000.0,Active,74,-0.85
10896,2171,2025-03-14,10791000.0,Active,46,2.31
10897,5825,2023-09-15,16735000.0,Active,79,-3.16
10898,447,2025-10-16,10617000.0,Sold,31,1.03
10899,2659,2025-07-19,18018000.0,Active,64,-1.1
10900,3363,2025-05-20,14794000.0,Active,36,-3.93
10901,2719,2024-08-21,15423000.0,Active,25,-2.3
10902,3484,2024-11-23,14910000.0,Sold,69,0.09
10903,6759,2024-02-20,16593000.0,Withdrawn,39,1.72
10904,2945,2025-10-05,9479000.0,Expired,77,-3.47
10905,4377,2023-10-03,14683000.0,Active,98,-6.53
10906,7211,2024-07-27,19317000.0,Active,92,-3.18
10907,7654,2024-06-05,7268000.0,Active,126,-2.18
10908,596,2026-01-01,15446000.0,Active,57,-2.62
10909,1987,2024-10-06,16088000.0,Expired,139,-3.22
10910,2751,2024-12-12,11659000.0,Withdrawn,82,-3.33
10911,1075,2026-05-08,13272000.0,Sold,26,-7.49
10912,3970,2024-04-20,17176000.0,Sold,119,1.58
10913,4306,2026-03-21,17988000.0,Sold,59,-5.17
10914,4222,2024-03-12,16837000.0,Sold,164,3.06
10915,4588,2025-03-13,6348000.0,Sold,26,-2.68
10916,3581,2024-01-10,5855000.0,Sold,199,0.22
10917,3008,2025-12-09,18014000.0,Sold,104,-2.25
10918,970,2026-02-27,10738000.0,Active,43,0.56
10919,581,2026-05-15,10461000.0,Active,89,-0.44
10920,2825,2024-10-24,11833000.0,Active,66,-0.78
10921,6402,2024-11-03,7339000.0,Active,111,-4.27
10922,4002,2024-06-06,8793000.0,Expired,47,-4.56
10923,1212,2024-05-26,13838000.0,Sold,126,-3.29
10924,230,2023-12-12,14259000.0,Expired,76,-5.82
10925,4285,2024-12-16,6486000.0,Expired,136,-5.84
10926,7583,2026-03-27,16298000.0,Active,81,-2.98
10927,6154,2024-05-22,14889000.0,Active,158,-5.12
10928,3186,2026-05-24,13602000.0,Active,32,-0.85
10929,7244,2025-01-13,15413000.0,Active,30,1.29
10930,6820,2024-08-27,16980000.0,Sold,175,-1.97
10931,502,2024-03-06,15708000.0,Sold,8,7.1
10932,2133,2025-12-09,16949000.0,Sold,21,-2.77
10933,49,2024-07-17,14047000.0,Sold,110,-3.48
10934,3567,2026-03-02,7299000.0,Expired,5,-2.67
10935,6982,2024-11-01,12524000.0,Sold,90,-3.75
10936,3056,2026-01-10,19114000.0,Expired,121,-4.26
10937,689,2026-06-15,14018000.0,Sold,79,0.01
10938,387,2023-12-23,10589000.0,Active,25,1.37
10939,970,2025-05-30,10738000.0,Expired,159,-4.65
10940,3461,2023-10-31,8394000.0,Expired,40,-3.33
10941,1006,2024-09-29,10412000.0,Active,117,0.9
10942,6362,2025-01-06,13044000.0,Active,57,2.72
10943,5821,2024-05-17,14318000.0,Sold,139,-4.51
10944,6101,2025-09-11,16329000.0,Sold,84,0.67
10945,3053,2024-01-24,12135000.0,Active,60,-2.59
10946,3418,2025-04-17,6199000.0,Sold,40,-5.67
10947,7398,2024-08-13,9196000.0,Expired,78,1.99
10948,2303,2025-07-24,11612000.0,Active,55,-2.21
10949,2284,2023-09-20,14406000.0,Active,8,3.9
10950,7194,2025-07-06,19637000.0,Active,69,-9.06
10951,1608,2024-08-12,14731000.0,Sold,64,-2.13
10952,7429,2025-07-05,20357000.0,Sold,35,-3.66
10953,5886,2024-09-11,17426000.0,Sold,79,-1.18
10954,4367,2026-04-15,13963000.0,Expired,133,-1.72
10955,123,2024-05-30,5775000.0,Active,71,-1.52
10956,6800,2024-08-18,6386000.0,Sold,128,-3.97
10957,1281,2025-03-19,12105000.0,Sold,118,2.63
10958,3728,2023-10-06,13786000.0,Expired,82,3.48
10959,5541,2024-11-17,12274000.0,Sold,65,-2.68
10960,259,2024-07-27,9037000.0,Active,102,-0.26
10961,948,2025-01-04,17855000.0,Expired,65,-4.01
10962,6191,2024-07-11,16345000.0,Active,138,-1.28
10963,4959,2024-04-23,9848000.0,Active,120,-0.16
10964,525,2025-08-19,9205000.0,Sold,6,-2.52
10965,888,2023-12-28,5235000.0,Active,40,-2.59
10966,208,2024-12-31,10122000.0,Active,46,-6.43
