rental_id,property_id,rental_date,monthly_rent,vacancy_days,lease_duration
7654,2907,2023-01-29,33300.0,31,12
7655,4832,2025-09-27,37100.0,20,12
7656,1926,2023-08-24,39300.0,45,12
7657,7496,2022-12-14,39100.0,24,11
7658,4265,2024-05-22,41700.0,50,24
7659,7939,2024-10-22,53100.0,31,11
7660,943,2025-06-17,30700.0,40,12
7661,3822,2025-06-24,28400.0,35,12
7662,6682,2025-06-12,39200.0,34,11
7663,6026,2026-03-14,45400.0,16,12
7664,987,2022-12-04,27100.0,21,24
7665,1120,2024-10-15,39200.0,37,11
7666,6253,2023-02-08,50600.0,19,24
7667,7501,2023-11-11,15600.0,33,11
7668,3273,2026-04-21,51600.0,15,11
7669,1435,2026-01-27,85700.0,18,11
7670,3447,2026-02-21,26600.0,18,24
7671,7091,2022-12-09,54700.0,32,11
7672,4390,2024-09-12,31300.0,34,36
7673,4075,2023-04-20,61800.0,11,11
7674,4427,2025-08-17,58400.0,0,11
7675,7756,2022-09-21,26800.0,28,24
7676,4107,2023-12-19,51500.0,31,12
7677,5678,2023-12-29,22100.0,33,11
7678,4661,2025-02-26,34100.0,24,11
7679,4820,2024-02-24,18100.0,32,24
7680,3165,2024-01-14,45900.0,27,11
7681,4253,2023-09-01,17500.0,37,11
7682,6441,2025-08-07,26700.0,45,12
7683,2119,2024-08-20,34500.0,3,11
7684,7634,2023-08-15,31500.0,32,36
7685,7309,2024-08-29,26100.0,19,12
7686,287,2023-08-28,29000.0,11,36
7687,5903,2026-01-11,24500.0,1,24
7688,6561,2025-09-30,29600.0,36,12
7689,5045,2026-01-06,42200.0,27,12
7690,5038,2023-07-24,37600.0,26,11
7691,1215,2024-06-10,43900.0,29,11
7692,4062,2026-08-03,26600.0,29,36
7693,3036,2025-11-10,44100.0,45,11
7694,4421,2023-06-05,53500.0,39,36
7695,798,2026-02-21,12100.0,8,12
7696,7467,2025-05-04,54500.0,10,11
7697,7262,2025-02-28,34200.0,10,11
7698,967,2023-11-22,12300.0,22,12
7699,4031,2026-08-08,39000.0,31,11
7700,7351,2026-01-09,43900.0,39,24
7701,45,2024-01-19,36100.0,0,36
7702,1852,2024-04-10,52300.0,35,11
7703,4671,2024-04-30,55600.0,16,24
7704,2126,2022-09-01,34000.0,31,24
7705,6942,2026-08-09,34600.0,35,11
7706,3582,2026-01-14,24100.0,11,11
7707,845,2023-01-02,32400.0,6,11
7708,1953,2026-06-15,24900.0,31,36
7709,6498,2025-03-17,44600.0,37,24
7710,6112,2023-03-09,45400.0,14,11
7711,2638,2024-08-14,33800.0,34,11
7712,704,2023-03-26,11600.0,45,12
7713,4113,2023-07-08,33000.0,9,12
7714,5609,2024-09-21,27800.0,17,12
7715,949,2025-10-31,22500.0,35,24
7716,5048,2024-07-08,24000.0,18,11
7717,7308,2023-09-14,33600.0,42,24
7718,6161,2023-02-19,20300.0,43,12
7719,5792,2023-01-11,29800.0,21,24
7720,6870,2026-01-23,52500.0,9,12
7721,7437,2026-07-01,26300.0,26,24
7722,6517,2024-05-31,34000.0,30,11
7723,3489,2026-02-14,32900.0,26,24
7724,6724,2023-06-19,25700.0,42,12
7725,148,2025-10-28,31000.0,7,11
7726,1055,2023-07-24,45400.0,42,12
7727,1341,2024-02-08,34000.0,14,11
7728,391,2025-10-11,17200.0,17,11
7729,3196,2022-11-08,40700.0,49,11
7730,1915,2024-12-15,34900.0,46,11
7731,3673,2025-12-25,32200.0,49,24
7732,933,2025-02-26,31200.0,37,12
7733,1920,2022-09-20,30400.0,18,24
7734,6926,2025-10-17,31400.0,0,24
7735,7913,2023-05-29,15200.0,23,12
7736,3836,2022-10-01,29700.0,60,11
7737,280,2025-07-01,53400.0,12,11
7738,2021,2024-12-05,27200.0,3,11
7739,1901,2024-04-04,23600.0,17,12
7740,3108,2026-04-23,53800.0,19,12
7741,3454,2024-01-28,15600.0,13,11
7742,6046,2024-10-22,38700.0,38,12
7743,6877,2022-11-29,34300.0,31,12
7744,6054,2024-04-12,35000.0,25,11
7745,6938,2025-05-28,41600.0,20,36
7746,4820,2023-09-03,18500.0,0,12
7747,5850,2026-03-14,53600.0,4,36
7748,2231,2025-09-23,16600.0,21,11
7749,4781,2022-09-17,50800.0,8,11
7750,1198,2023-09-25,19400.0,22,11
7751,497,2024-09-28,69500.0,55,24
7752,2580,2023-08-22,24700.0,11,11
7753,1210,2023-09-21,27500.0,52,11
7754,4583,2026-02-13,41700.0,22,11
7755,4358,2026-06-24,30900.0,15,11
7756,2542,2025-11-19,24400.0,8,12
7757,1918,2022-10-08,37500.0,9,11
7758,5427,2025-05-25,28700.0,19,11
7759,2516,2023-04-29,39800.0,17,11
7760,5579,2024-07-31,41100.0,2,12
7761,1667,2024-11-30,45000.0,12,24
7762,5419,2025-06-26,27000.0,13,11
7763,290,2024-12-09,34900.0,21,12
7764,6078,2026-02-20,40500.0,23,12
7765,4382,2023-02-17,27100.0,48,12
7766,1951,2025-11-17,48900.0,24,24
7767,1189,2025-01-03,47500.0,22,11
7768,130,2024-01-21,24100.0,46,11
7769,6470,2023-10-10,71400.0,4,11
7770,2415,2025-08-18,44200.0,18,11
7771,6108,2024-05-05,24500.0,19,12
7772,144,2023-12-14,36000.0,2,36
7773,16,2023-03-09,56000.0,24,12
7774,7625,2022-12-21,34700.0,21,36
7775,6706,2025-08-07,28900.0,36,11
7776,246,2025-06-02,41200.0,5,12
7777,944,2026-01-01,18500.0,36,11
7778,3254,2025-06-05,28100.0,24,11
7779,7409,2024-01-18,16800.0,12,11
7780,2225,2024-05-16,26700.0,27,24
7781,5114,2024-07-13,26200.0,19,24
7782,904,2023-04-23,22900.0,50,11
7783,343,2022-08-31,43800.0,20,11
7784,2096,2022-09-06,31000.0,50,11
7785,3481,2024-04-17,49800.0,33,12
7786,5652,2026-05-10,21800.0,11,36
7787,4042,2026-03-10,34500.0,25,12
7788,308,2026-03-09,50900.0,12,11
7789,925,2025-07-04,14900.0,54,11
7790,2712,2022-11-25,17800.0,9,11
7791,3880,2026-08-09,33200.0,16,11
7792,7546,2023-06-15,37600.0,27,12
7793,4136,2023-11-10,44800.0,6,11
7794,1402,2024-12-14,30100.0,38,11
7795,7289,2025-10-07,24900.0,17,11
7796,323,2025-06-03,30500.0,19,12
7797,4760,2023-11-28,31800.0,8,11
7798,4153,2023-05-16,33200.0,55,12
7799,5419,2023-11-20,29300.0,45,11
7800,6906,2023-02-07,27500.0,38,36
7801,7003,2024-04-08,33000.0,17,12
7802,5628,2023-06-26,40000.0,16,11
7803,5861,2023-07-19,20900.0,28,24
7804,1159,2023-04-14,42300.0,16,24
7805,2635,2023-09-30,33200.0,48,11
7806,6692,2025-07-24,23300.0,34,11
7807,4136,2025-01-21,43000.0,4,11
7808,3450,2025-07-04,35000.0,14,11
7809,833,2025-05-19,26700.0,22,11
7810,5409,2025-05-14,43300.0,8,11
7811,7654,2022-10-26,26700.0,21,11
7812,6779,2022-12-30,47800.0,25,11
7813,7516,2022-09-07,30300.0,44,24
7814,12,2024-11-09,30400.0,41,11
7815,195,2026-06-02,28500.0,21,11
7816,2593,2023-02-19,41300.0,41,11
7817,2906,2025-06-25,42400.0,25,11
7818,7176,2023-10-08,10900.0,27,36
7819,2279,2025-04-04,14500.0,18,12
7820,3081,2024-06-05,18500.0,0,11
7821,4858,2026-06-10,44700.0,19,12
7822,6144,2025-08-01,16900.0,39,12
7823,7639,2023-08-04,17300.0,42,11
7824,6984,2026-01-22,29600.0,17,12
7825,2122,2026-02-16,34000.0,19,24
7826,5839,2025-09-29,38200.0,47,11
7827,3958,2026-05-24,32000.0,34,11
7828,5331,2023-11-03,18600.0,12,11
7829,7704,2023-10-05,33700.0,64,11
7830,4984,2025-06-06,26600.0,43,11
7831,447,2026-01-17,21600.0,56,36
7832,300,2023-04-30,13500.0,0,24
7833,5015,2025-06-15,24400.0,31,12
7834,5981,2025-03-07,80700.0,41,11
7835,860,2026-03-11,38800.0,15,11
7836,1037,2023-08-13,23600.0,17,36
7837,1415,2025-06-27,57700.0,25,11
7838,1428,2025-09-23,27600.0,56,11
7839,562,2025-10-13,34400.0,0,11
7840,2401,2026-03-07,83300.0,42,12
7841,4620,2026-03-15,33000.0,48,36
7842,1297,2023-06-11,31800.0,56,24
7843,1288,2023-06-27,41200.0,13,12
7844,7860,2023-04-23,51800.0,0,11
7845,185,2024-10-09,32100.0,19,12
7846,4668,2024-07-09,54600.0,29,11
7847,7048,2024-01-26,17500.0,22,12
7848,2462,2024-04-03,51900.0,20,11
7849,5523,2024-08-07,33700.0,25,11
7850,5795,2026-08-10,41700.0,22,11
7851,4535,2023-02-18,75500.0,42,11
7852,2259,2023-06-20,19300.0,0,11
7853,7481,2026-04-22,22900.0,67,12
7854,5716,2024-04-16,50000.0,28,24
7855,3757,2023-12-08,38200.0,27,12
7856,7645,2023-09-24,57500.0,25,11
7857,6284,2024-06-16,65200.0,4,11
7858,5666,2025-06-23,48000.0,29,12
7859,7394,2023-01-07,20400.0,29,36
7860,4789,2022-12-18,41600.0,32,24
7861,1923,2024-09-14,30800.0,35,11
7862,4397,2023-02-25,31400.0,41,11
7863,530,2025-07-19,38800.0,32,11
7864,1929,2026-07-28,31500.0,30,11
7865,2608,2025-12-23,39400.0,25,12
7866,3897,2026-02-04,46800.0,10,11
7867,5931,2026-06-22,28700.0,14,12
7868,4994,2026-06-22,23100.0,50,12
7869,7360,2025-05-02,30500.0,30,36
7870,4249,2024-09-20,25500.0,14,11
7871,4779,2025-01-04,25400.0,0,11
7872,4520,2022-12-04,26600.0,23,36
7873,5677,2025-07-09,38800.0,47,11
7874,7964,2022-08-22,21700.0,19,11
7875,3563,2025-07-18,18100.0,2,12
7876,6262,2023-02-12,25800.0,26,36
7877,5131,2026-08-03,62800.0,22,12
7878,1440,2023-02-10,15700.0,33,36
7879,1732,2023-11-02,30700.0,51,24
7880,4770,2024-03-28,28500.0,23,24
7881,5312,2023-08-26,34600.0,32,11
7882,7515,2025-06-26,44800.0,16,11
7883,7608,2022-12-17,48200.0,50,24
7884,535,2023-01-17,44500.0,10,11
7885,6811,2024-12-18,33500.0,31,36
7886,2719,2024-08-26,25000.0,31,11
7887,7477,2022-11-16,74000.0,29,11
7888,7663,2024-12-09,14000.0,30,11
7889,2221,2024-02-01,36800.0,22,24
7890,5078,2023-11-06,40100.0,45,24
7891,282,2025-07-23,48500.0,20,24
7892,3035,2023-11-04,68700.0,39,11
7893,4070,2026-04-22,72700.0,50,12
7894,2728,2023-06-27,61500.0,38,11
7895,2960,2025-07-23,23300.0,14,12
7896,6113,2025-09-17,35700.0,43,11
7897,7986,2024-09-12,13600.0,25,11
7898,1790,2024-10-26,30000.0,24,24
7899,4074,2025-03-28,58200.0,9,11
7900,4877,2023-12-24,39500.0,49,12
7901,5365,2025-06-22,40000.0,1,11
7902,2413,2023-08-07,29600.0,25,24
7903,4531,2026-08-19,10300.0,11,11
7904,5387,2025-04-23,21800.0,11,12
7905,6264,2026-07-07,29100.0,38,12
7906,5696,2024-11-14,51400.0,25,24
7907,4225,2025-12-27,24400.0,45,12
7908,1746,2025-07-18,25600.0,17,11
7909,5662,2024-06-19,40200.0,31,12
7910,7343,2022-11-10,37400.0,33,12
7911,6482,2024-11-15,44600.0,33,11
7912,2745,2026-03-08,44100.0,4,11
7913,2962,2025-03-01,46800.0,21,12
7914,5597,2023-12-30,29600.0,17,12
7915,4639,2023-04-29,18900.0,21,24
7916,2838,2026-05-11,26500.0,48,24
7917,1147,2023-04-06,52000.0,24,11
7918,3059,2025-08-21,21500.0,3,11
7919,4359,2025-07-17,44300.0,42,24
7920,4340,2024-11-07,19700.0,39,36
7921,7856,2022-10-03,36900.0,41,11
7922,6574,2026-07-05,34900.0,25,11
7923,195,2025-08-26,30700.0,39,24
7924,673,2024-04-04,16500.0,0,36
7925,486,2024-12-02,45600.0,24,24
7926,4314,2024-12-22,42100.0,31,24
7927,1454,2025-02-02,39400.0,27,12
7928,6990,2025-04-18,15600.0,10,11
7929,5174,2024-04-12,57400.0,0,36
7930,7777,2022-09-17,33600.0,7,11
7931,2768,2024-10-18,34000.0,6,12
7932,3251,2024-01-28,24900.0,14,12
7933,5999,2025-07-05,28000.0,11,12
7934,5704,2023-06-12,31100.0,29,12
7935,3902,2026-08-09,34500.0,12,36
7936,2058,2025-12-13,21900.0,56,12
7937,3877,2025-03-21,28600.0,38,11
7938,4913,2024-01-29,36300.0,13,11
7939,2497,2022-11-20,68100.0,3,11
7940,929,2023-11-12,45400.0,32,11
7941,5577,2025-08-31,27600.0,46,12
7942,7302,2025-04-22,22900.0,23,24
7943,7925,2023-03-03,53700.0,30,11
7944,3293,2023-01-25,36500.0,26,12
7945,2416,2025-07-02,35000.0,34,12
7946,5954,2025-12-13,26200.0,16,12
7947,3714,2023-05-23,13400.0,9,12
7948,6044,2026-08-09,24800.0,39,11
7949,7853,2024-07-10,29400.0,49,24
7950,5798,2025-12-17,35200.0,17,11
7951,3556,2025-08-18,37000.0,0,11
7952,692,2026-01-02,35600.0,17,12
7953,5550,2022-09-19,25400.0,37,11
7954,6781,2022-10-27,40800.0,12,11
7955,4757,2023-08-14,41100.0,50,11
7956,619,2024-09-17,46100.0,15,11
7957,2204,2022-11-16,66200.0,12,12
7958,3957,2025-02-27,30900.0,33,11
7959,375,2025-08-22,26900.0,9,12
7960,7150,2024-04-20,40400.0,15,12
7961,625,2025-06-27,19100.0,4,24
7962,7062,2025-09-08,59400.0,21,24
7963,6137,2025-08-21,52300.0,35,12
7964,2304,2026-05-23,24300.0,29,24
7965,5054,2023-07-14,21300.0,32,24
7966,4232,2022-10-12,60000.0,10,12
7967,882,2025-11-01,39800.0,13,36
7968,1296,2025-10-23,44900.0,34,36
7969,7610,2025-06-16,26500.0,37,12
7970,5596,2024-11-30,36300.0,12,11
7971,799,2026-03-11,12400.0,8,12
7972,4676,2024-09-10,25000.0,25,11
7973,4272,2023-09-22,32700.0,6,24
7974,5346,2023-09-20,16500.0,34,12
7975,2287,2023-04-02,26600.0,30,11
7976,4148,2025-05-31,6400.0,20,11
7977,5007,2024-05-16,31200.0,27,11
7978,953,2025-07-10,23000.0,14,36
7979,4073,2024-10-18,23600.0,7,24
7980,6531,2026-02-04,11100.0,25,36
7981,2389,2026-05-15,42000.0,29,12
7982,5888,2023-05-04,38800.0,15,36
7983,7522,2024-04-09,26800.0,8,11
7984,328,2022-11-14,19600.0,30,11
7985,1569,2024-07-13,30600.0,34,11
7986,3564,2023-10-12,45000.0,21,24
7987,7933,2026-02-01,19600.0,12,12
7988,3952,2025-11-18,41300.0,16,11
7989,2029,2024-03-19,53000.0,39,36
7990,6187,2024-05-26,28000.0,16,24
7991,5044,2024-05-04,18800.0,20,11
7992,4709,2024-03-19,42300.0,31,36
7993,2840,2025-05-05,32300.0,38,24
7994,7927,2022-12-29,36700.0,19,11
7995,6346,2025-01-09,56800.0,10,11
7996,1298,2023-04-10,35600.0,47,36
7997,651,2023-01-17,12600.0,20,11
7998,7235,2026-08-16,38200.0,32,11
7999,6099,2023-09-20,41000.0,24,24
8000,4810,2024-07-16,23700.0,13,11
8001,7913,2024-01-13,15400.0,34,36
8002,6181,2026-01-26,32900.0,7,12
8003,4172,2025-11-10,23800.0,23,11
8004,4767,2023-05-30,37400.0,25,12
8005,1398,2023-12-20,35400.0,44,11
8006,4136,2023-03-01,45700.0,17,12
8007,6328,2023-03-25,23100.0,18,12
8008,5974,2023-05-18,49100.0,10,11
8009,2632,2026-07-14,22700.0,4,36
8010,6899,2024-03-22,38900.0,23,12
8011,3688,2026-08-07,49600.0,18,12
8012,1616,2023-07-15,29500.0,20,11
8013,2030,2023-07-02,35800.0,3,12
8014,2290,2026-01-05,53200.0,15,11
8015,4059,2024-03-10,98100.0,20,11
8016,2151,2026-06-10,41500.0,28,12
8017,7762,2023-08-28,35600.0,20,11
8018,7432,2023-04-28,44300.0,15,12
8019,129,2026-05-04,42300.0,12,11
8020,6093,2026-06-11,14800.0,37,11
8021,4909,2023-07-11,35600.0,35,24
8022,4090,2022-09-03,13900.0,19,11
8023,868,2026-04-11,44800.0,46,24
8024,7649,2025-09-01,52300.0,38,11
8025,4197,2026-08-18,25200.0,20,12
8026,2121,2024-06-24,24200.0,14,24
8027,5348,2025-09-25,40900.0,41,11
8028,3065,2023-08-31,54400.0,34,11
8029,3832,2025-09-04,26900.0,63,11
8030,6406,2025-07-25,31000.0,24,36
8031,6464,2023-07-17,27000.0,26,36
8032,5918,2022-12-24,16100.0,36,12
8033,2818,2024-09-10,27700.0,17,36
8034,5717,2023-03-22,18100.0,10,11
8035,7687,2023-03-24,33200.0,10,24
8036,7525,2024-06-29,71600.0,3,12
8037,6489,2025-08-11,42700.0,9,11
8038,1682,2024-02-08,35400.0,24,12
8039,4475,2023-02-18,11600.0,14,36
8040,3220,2025-06-19,49500.0,26,11
8041,5922,2023-06-08,16400.0,38,11
8042,6016,2025-09-03,13000.0,44,24
8043,244,2024-12-06,27500.0,2,11
8044,4179,2026-07-26,21900.0,23,12
8045,7423,2022-11-18,32200.0,20,11
8046,7284,2025-10-29,50700.0,17,12
8047,6975,2025-12-30,48900.0,14,12
8048,171,2026-02-25,43600.0,26,36
8049,663,2024-03-25,33200.0,42,12
8050,6155,2026-05-01,53200.0,52,12
8051,6464,2024-04-07,24700.0,37,11
8052,3596,2026-05-10,34900.0,0,36
8053,5321,2023-05-30,40900.0,52,12
8054,1532,2024-08-08,53900.0,14,12
8055,2144,2023-07-22,47600.0,29,11
8056,2206,2026-08-09,23900.0,25,36
8057,2016,2023-02-25,27000.0,30,24
8058,7172,2024-10-06,50900.0,25,24
8059,4016,2024-01-20,41600.0,32,11
8060,5277,2024-03-26,19400.0,19,12
8061,2309,2025-09-22,43600.0,30,11
8062,4133,2025-09-19,42600.0,30,11
8063,2079,2023-07-23,66700.0,29,36
8064,3351,2023-03-12,34700.0,0,12
8065,874,2025-10-12,53900.0,15,11
8066,3911,2026-01-19,16900.0,23,11
8067,6915,2023-07-06,39100.0,25,11
8068,1073,2025-04-30,28400.0,15,12
8069,4083,2023-05-19,21200.0,29,11
8070,301,2025-08-21,44200.0,28,11
8071,7398,2023-06-19,26300.0,40,24
8072,941,2022-10-10,29600.0,28,24
8073,4328,2025-11-15,31300.0,27,12
8074,5254,2025-07-03,35200.0,40,11
8075,6723,2025-12-06,13200.0,0,12
8076,4407,2025-07-26,40500.0,22,12
8077,2862,2025-06-28,26300.0,46,11
8078,5793,2022-11-05,41500.0,37,36
8079,6718,2024-10-21,31900.0,14,12
8080,4986,2024-12-20,38900.0,29,12
8081,5445,2023-03-16,23300.0,4,12
8082,4156,2023-06-19,22800.0,29,12
8083,6722,2026-05-17,57200.0,2,36
8084,4139,2022-10-08,32400.0,18,11
8085,1843,2025-08-09,24400.0,1,24
8086,2774,2022-09-05,15900.0,4,11
8087,5276,2023-06-04,41000.0,26,11
8088,4610,2023-07-26,66300.0,54,12
8089,7849,2025-09-05,30800.0,34,12
8090,2917,2025-05-13,16200.0,0,12
8091,2715,2025-02-28,35400.0,14,36
8092,4626,2024-10-13,58600.0,8,36
8093,3428,2025-11-16,32200.0,49,24
8094,1504,2023-06-23,33500.0,61,12
8095,3019,2023-10-04,31100.0,29,11
8096,959,2024-03-24,14400.0,0,24
8097,1951,2025-09-12,46000.0,1,11
8098,4945,2022-12-18,47200.0,22,11
8099,5611,2024-01-28,22600.0,33,11
8100,1271,2024-07-31,15500.0,38,11
8101,5819,2024-10-27,11200.0,19,11
8102,5471,2026-04-27,29800.0,25,11
8103,4527,2023-09-17,49900.0,33,24
8104,1498,2023-07-06,29100.0,29,11
8105,6326,2023-01-14,40000.0,48,12
8106,4049,2024-09-23,19700.0,18,11
8107,2010,2025-06-23,21600.0,52,11
8108,379,2025-02-20,52800.0,4,11
8109,265,2025-08-23,18500.0,34,11
8110,4466,2025-05-19,56700.0,36,12
8111,6640,2023-02-02,37500.0,26,36
8112,3471,2026-06-07,54800.0,16,11
8113,3478,2024-12-01,50200.0,24,24
8114,1988,2024-03-05,21700.0,7,24
8115,7994,2022-09-13,33100.0,44,12
8116,1936,2026-07-17,40000.0,23,12
8117,6122,2025-02-22,29500.0,41,11
8118,6941,2023-10-26,30500.0,23,11
8119,3719,2026-01-04,24100.0,8,11
8120,1690,2024-01-22,36300.0,19,11
8121,5663,2023-11-04,31400.0,49,12
8122,4235,2025-12-17,29400.0,8,11
8123,3983,2023-03-18,34200.0,26,11
8124,609,2024-02-08,13000.0,43,24
8125,4923,2025-04-18,23700.0,12,11
8126,1956,2024-10-16,16000.0,36,11
8127,1320,2023-07-11,33100.0,18,11
8128,610,2025-02-11,46700.0,22,12
8129,384,2023-04-06,28300.0,22,11
8130,4309,2023-10-16,30700.0,15,12
8131,3722,2023-12-05,20600.0,23,11
8132,2211,2025-06-27,31700.0,30,12
8133,7958,2025-02-24,42500.0,42,24
8134,4459,2024-06-07,21400.0,28,24
8135,1125,2025-03-23,53500.0,43,11
8136,5722,2026-08-06,20800.0,9,11
8137,6585,2025-01-16,33200.0,29,12
8138,6279,2024-09-21,24100.0,9,11
8139,369,2024-01-31,20800.0,42,36
8140,5877,2023-06-14,54500.0,24,24
8141,2627,2025-07-15,33800.0,9,12
8142,3502,2023-03-02,30200.0,31,11
8143,5680,2026-08-08,50500.0,52,11
8144,6249,2023-06-27,22500.0,19,11
8145,7536,2025-11-04,29800.0,42,12
8146,2530,2022-10-14,26800.0,10,11
8147,805,2025-01-17,21200.0,17,11
8148,3653,2025-02-01,41400.0,28,11
8149,7866,2025-01-23,23500.0,0,24
8150,759,2026-04-15,26400.0,44,24
8151,6648,2025-05-05,23300.0,28,24
8152,315,2024-09-14,80300.0,30,36
8153,4739,2023-07-04,27100.0,3,12
8154,938,2023-06-24,23400.0,44,11
8155,1103,2025-05-29,35000.0,49,12
8156,7867,2022-09-22,27200.0,20,11
8157,5709,2023-04-18,16100.0,25,12
8158,7160,2025-01-03,41100.0,20,11
8159,7485,2024-02-17,24700.0,0,36
8160,2893,2024-12-16,36500.0,25,12
8161,2433,2025-04-30,66800.0,33,11
8162,3703,2026-06-28,38700.0,3,11
8163,813,2025-10-28,20300.0,26,11
8164,4547,2025-10-01,64200.0,40,11
8165,275,2025-05-10,30400.0,18,36
8166,3082,2025-07-17,36900.0,51,36
8167,4923,2023-02-22,22000.0,25,24
8168,1813,2022-09-06,64700.0,23,11
8169,7739,2024-05-17,30900.0,30,36
8170,2603,2026-02-21,53800.0,40,11
8171,3240,2025-07-30,46400.0,30,11
8172,4888,2024-09-23,26000.0,30,11
8173,6353,2025-03-08,38900.0,30,12
8174,4824,2025-09-14,46700.0,33,11
8175,6264,2024-03-31,30800.0,49,12
8176,7538,2024-06-18,19800.0,10,12
8177,964,2026-08-06,25300.0,18,36
8178,6639,2024-08-11,26200.0,31,36
8179,2724,2024-07-08,35100.0,19,11
8180,514,2026-02-12,28400.0,26,36
8181,5801,2025-12-12,35800.0,26,36
8182,7502,2024-12-10,30100.0,35,11
8183,6864,2024-10-05,46600.0,19,11
8184,7568,2023-08-15,43000.0,22,11
8185,245,2024-11-14,22600.0,14,24
8186,513,2024-01-25,39000.0,27,11
8187,4621,2025-02-04,18500.0,19,12
8188,7643,2026-03-13,22200.0,13,11
8189,3234,2022-08-21,34500.0,19,11
8190,6494,2024-09-29,53700.0,28,36
8191,7815,2023-05-17,36400.0,27,12
8192,3675,2023-03-22,36800.0,36,11
8193,7601,2024-07-06,40200.0,43,11
8194,1914,2023-04-23,38600.0,0,36
8195,3881,2023-01-17,58600.0,52,12
8196,7306,2024-01-16,50100.0,34,11
8197,1220,2025-09-02,28400.0,17,36
8198,4529,2023-08-08,35700.0,25,11
8199,4852,2025-05-05,48100.0,26,12
8200,1496,2023-10-24,34000.0,16,12
8201,394,2024-12-03,33000.0,16,11
8202,5738,2026-07-30,24800.0,27,12
8203,4580,2023-07-18,13100.0,16,36
8204,3460,2025-01-18,67800.0,54,12
8205,4945,2025-02-03,46800.0,44,24
8206,6234,2026-04-20,11300.0,23,36
8207,5027,2023-10-16,36100.0,26,24
8208,684,2023-06-09,17400.0,20,11
8209,2617,2024-11-19,36100.0,16,11
8210,5992,2023-12-01,26700.0,30,36
8211,7244,2025-08-11,26300.0,38,11
8212,1239,2024-04-16,58300.0,8,11
8213,947,2024-05-17,35500.0,8,11
8214,1574,2025-04-13,8400.0,16,11
8215,930,2024-02-08,24200.0,12,11
8216,654,2022-12-06,24500.0,36,24
8217,4626,2022-11-13,58900.0,41,12
8218,509,2024-08-05,34000.0,24,12
8219,742,2022-10-04,43100.0,28,11
8220,1311,2023-03-26,21100.0,20,11
8221,7838,2026-01-16,18200.0,22,24
8222,2164,2022-09-11,49900.0,15,24
8223,6764,2023-03-21,29900.0,24,24
8224,7499,2025-11-10,34300.0,36,12
8225,4657,2024-07-03,38500.0,40,12
8226,6465,2023-06-14,17100.0,20,11
8227,4490,2025-04-27,23400.0,25,11
8228,7846,2023-07-09,49400.0,66,12
8229,3925,2025-08-09,35300.0,26,11
8230,937,2023-04-22,20700.0,35,12
8231,4144,2025-07-30,28000.0,29,11
8232,2390,2025-04-05,34700.0,2,12
8233,6192,2024-06-23,47100.0,20,12
8234,769,2025-07-06,28700.0,4,12
8235,5878,2025-12-09,33600.0,1,12
8236,6055,2023-04-25,30800.0,28,36
8237,5523,2025-07-21,34200.0,3,11
8238,5786,2023-10-10,28100.0,56,12
8239,1911,2024-08-26,59200.0,53,12
8240,4576,2023-09-15,22200.0,22,36
8241,7986,2023-06-28,15000.0,5,36
8242,5393,2026-07-21,9900.0,13,11
8243,515,2024-05-03,30800.0,31,24
8244,1467,2024-03-13,36400.0,20,11
8245,2632,2025-10-27,23300.0,60,12
8246,3509,2024-12-14,25300.0,37,11
8247,567,2022-10-07,63600.0,47,11
8248,7508,2022-09-04,45000.0,35,11
8249,3175,2024-10-29,34300.0,34,12
8250,6540,2024-05-10,20900.0,19,11
8251,4620,2025-07-06,32500.0,26,24
8252,5771,2025-07-17,63200.0,33,12
8253,3707,2025-08-16,21600.0,56,12
8254,4503,2023-06-19,72300.0,12,11
8255,5150,2026-01-25,69400.0,40,11
8256,4151,2023-04-02,30100.0,0,24
8257,7360,2023-11-15,30700.0,20,36
8258,7814,2026-04-30,69500.0,32,11
8259,3801,2024-06-03,21600.0,30,11
8260,6830,2025-09-16,23600.0,45,12
8261,7998,2026-03-07,46700.0,25,36
8262,1330,2025-02-22,20100.0,58,11
8263,7524,2023-06-04,22800.0,9,11
8264,5300,2024-07-05,10100.0,0,11
8265,2203,2024-01-24,33200.0,35,12
8266,6548,2024-02-01,49000.0,0,12
8267,6499,2026-05-23,27700.0,41,11
8268,6048,2022-12-31,19000.0,41,36
8269,5772,2026-08-07,15300.0,32,24
8270,7411,2025-10-24,27100.0,9,11
8271,705,2025-10-12,65800.0,0,24
8272,4454,2025-02-05,15300.0,56,11
8273,1511,2022-09-22,4100.0,2,11
8274,6533,2023-06-05,19100.0,32,12
8275,258,2023-01-08,39600.0,46,11
8276,2484,2024-04-17,36300.0,37,11
8277,445,2026-04-18,27800.0,32,12
8278,1923,2025-09-19,30600.0,20,11
8279,2704,2025-04-05,32100.0,20,12
8280,5325,2024-02-05,62900.0,42,11
8281,3908,2026-06-07,41800.0,13,12
8282,6672,2023-01-23,45800.0,4,11
8283,4783,2023-10-11,27900.0,25,11
8284,7365,2025-08-21,39800.0,22,12
8285,1774,2025-11-22,43300.0,23,36
8286,3823,2025-06-30,42500.0,29,36
8287,2703,2024-04-22,25700.0,50,12
8288,19,2026-06-24,17400.0,0,12
8289,1152,2025-12-22,26600.0,36,12
8290,4078,2023-08-27,36600.0,11,12
8291,2712,2024-08-10,17800.0,17,11
