locality_id,month,average_price_sqft,median_price_sqft,demand_index,supply_index,units_sold,available_inventory,absorption_rate,average_days_on_market
78,2025-09,12981.5,12918.7,79.6,45.1,88,69,1.275,78
78,2025-10,13030.5,13061.0,81.7,47.5,118,41,2.878,81
78,2025-11,13130.3,12573.2,80.9,47.6,95,45,2.111,82
78,2025-12,13189.0,13381.6,81.0,47.1,95,27,3.519,67
79,2020-01,9798.9,9764.9,70.1,30.7,73,148,0.493,74
79,2020-02,9981.7,9992.0,69.9,31.4,78,61,1.279,82
79,2020-03,10235.5,10244.2,72.0,30.7,91,90,1.011,62
79,2020-04,10464.4,10570.0,71.3,30.8,71,124,0.573,88
79,2020-05,10685.0,10864.3,68.3,31.2,99,176,0.562,73
79,2020-06,10858.2,10470.4,67.1,31.6,71,99,0.717,78
79,2020-07,10952.2,10969.1,66.8,30.8,94,114,0.825,73
79,2020-08,11138.5,11351.7,65.4,32.8,68,125,0.544,95
79,2020-09,11291.6,11000.0,66.1,32.6,73,180,0.406,75
79,2020-10,11416.8,11412.8,66.6,33.3,98,63,1.556,92
79,2020-11,11624.1,11367.9,67.3,32.6,90,99,0.909,79
79,2020-12,11805.1,11323.7,67.1,31.9,87,86,1.012,99
79,2021-01,11981.7,11709.7,67.0,33.1,68,48,1.417,76
79,2021-02,12162.5,11633.0,64.8,32.4,84,56,1.5,95
79,2021-03,12225.3,11575.1,67.4,33.4,73,100,0.73,75
79,2021-04,12408.6,12537.2,67.7,34.1,82,64,1.281,106
79,2021-05,12514.0,12088.3,68.2,37.2,70,104,0.673,76
79,2021-06,12615.1,12779.9,67.3,36.3,68,138,0.493,93
79,2021-07,12826.1,12585.6,67.5,36.1,70,139,0.504,80
79,2021-08,13014.1,13266.6,68.5,36.5,87,86,1.012,76
79,2021-09,13198.6,13065.2,69.9,38.8,95,88,1.08,78
79,2021-10,13320.5,13295.4,69.8,38.6,96,20,4.8,76
79,2021-11,13409.2,13347.8,68.2,38.1,86,121,0.711,70
79,2021-12,13597.6,13139.6,70.4,40.2,89,86,1.035,89
79,2022-01,13766.7,13458.3,69.0,37.0,86,73,1.178,79
79,2022-02,13897.5,13907.3,67.1,37.6,55,99,0.556,90
79,2022-03,14048.6,13790.9,67.2,39.7,95,85,1.118,100
79,2022-04,14170.4,13817.0,65.6,41.2,80,169,0.473,96
79,2022-05,14339.6,14255.7,64.7,43.6,77,60,1.283,87
79,2022-06,14554.3,14226.6,63.6,43.3,79,158,0.5,78
79,2022-07,14593.7,13836.1,64.3,42.7,61,100,0.61,88
79,2022-08,14679.7,14455.3,63.8,43.0,58,69,0.841,88
79,2022-09,14665.9,14667.2,63.1,43.9,62,120,0.517,86
79,2022-10,14771.1,14214.4,61.7,44.6,63,130,0.485,86
79,2022-11,14833.4,14328.7,60.3,44.3,73,84,0.869,96
79,2022-12,14938.2,14112.2,62.4,44.0,79,158,0.5,86
79,2023-01,15054.5,14709.9,61.8,44.4,74,90,0.822,84
79,2023-02,15179.6,15165.6,59.4,45.2,64,150,0.427,80
79,2023-03,15191.9,15278.0,57.9,44.9,72,125,0.576,101
79,2023-04,15235.9,15253.3,58.7,43.9,51,155,0.329,85
79,2023-05,15141.5,15324.9,60.2,44.6,78,170,0.459,102
79,2023-06,15184.1,15294.5,62.8,43.6,80,102,0.784,96
79,2023-07,15380.1,15236.7,62.7,42.6,69,103,0.67,102
79,2023-08,15595.1,15428.1,67.2,41.7,55,103,0.534,87
79,2023-09,15760.2,14823.6,69.1,42.6,91,88,1.034,91
79,2023-10,15829.0,15759.9,73.8,43.0,87,94,0.926,61
79,2023-11,15963.9,15023.9,73.6,43.1,113,118,0.958,80
79,2023-12,16151.7,16056.8,72.5,42.9,90,54,1.667,88
79,2024-01,16309.3,16634.5,72.2,43.8,95,125,0.76,73
79,2024-02,16645.4,16747.8,71.5,42.4,89,137,0.65,79
79,2024-03,16826.2,16135.0,70.8,40.8,74,61,1.213,89
79,2024-04,16999.4,16046.4,69.5,42.0,90,86,1.047,84
79,2024-05,17140.4,16879.8,64.6,42.3,75,47,1.596,106
79,2024-06,17333.1,16772.5,66.1,40.5,74,79,0.937,78
79,2024-07,17532.9,17503.8,65.2,42.2,64,100,0.64,97
79,2024-08,17707.4,17363.1,65.8,44.4,70,76,0.921,77
79,2024-09,17883.4,18113.0,65.4,43.5,71,165,0.43,66
79,2024-10,18108.2,17070.3,65.0,42.0,71,155,0.458,86
79,2024-11,18246.2,17208.3,64.5,42.3,77,109,0.706,95
79,2024-12,18487.2,17902.6,63.9,43.0,81,65,1.246,82
79,2025-01,18668.4,17925.6,63.5,43.2,92,126,0.73,107
79,2025-02,18759.1,17805.2,61.2,45.1,81,141,0.574,104
79,2025-03,18964.5,18356.0,61.9,46.5,64,154,0.416,89
79,2025-04,19212.8,19407.2,62.5,45.9,74,118,0.627,103
79,2025-05,19344.0,19472.0,63.8,47.8,74,115,0.643,103
79,2025-06,19367.2,18249.2,67.0,50.6,77,73,1.055,85
79,2025-07,19518.4,19063.7,66.6,52.1,79,125,0.632,100
79,2025-08,19644.2,18770.6,67.5,50.4,101,127,0.795,92
79,2025-09,19756.3,18749.0,66.4,50.9,101,159,0.635,94
79,2025-10,19986.9,19686.3,68.3,49.7,97,91,1.066,92
79,2025-11,20012.0,19729.5,70.9,50.3,77,123,0.626,99
79,2025-12,20262.9,20297.9,70.7,49.2,84,96,0.875,83
80,2020-01,9747.2,9436.2,83.1,40.5,83,20,4.15,63
80,2020-02,9916.0,9370.8,81.2,39.7,89,20,4.45,73
80,2020-03,10101.7,9955.8,84.7,38.0,118,123,0.959,75
80,2020-04,10266.8,10080.4,85.2,39.5,105,33,3.182,69
80,2020-05,10500.5,9963.0,81.7,38.1,97,55,1.764,68
80,2020-06,10776.8,10765.6,81.7,38.0,101,82,1.232,68
80,2020-07,10850.8,10502.8,81.3,39.6,90,81,1.111,77
80,2020-08,11068.2,10430.7,83.7,37.0,101,29,3.483,56
80,2020-09,11270.9,11393.6,85.8,37.6,99,68,1.456,62
80,2020-10,11437.1,11265.8,84.7,38.2,114,20,5.7,75
80,2020-11,11625.1,11431.7,83.8,38.6,117,87,1.345,63
80,2020-12,11822.9,11731.2,83.6,40.2,99,91,1.088,80
80,2021-01,12151.5,11823.2,82.3,39.8,94,20,4.7,75
80,2021-02,12342.5,12291.3,84.7,40.8,87,87,1.0,78
80,2021-03,12502.1,11925.4,84.0,44.0,89,20,4.45,71
80,2021-04,12664.0,12018.8,83.2,44.5,98,50,1.96,73
80,2021-05,12795.4,12748.6,84.5,46.6,111,20,5.55,73
80,2021-06,12961.1,12184.8,84.8,46.1,104,20,5.2,66
80,2021-07,13115.3,12443.0,84.6,46.7,93,21,4.429,86
80,2021-08,13219.4,13131.0,86.1,47.2,95,30,3.167,91
80,2021-09,13376.8,13210.5,87.9,48.2,88,20,4.4,88
80,2021-10,13427.6,13101.3,87.3,48.4,108,34,3.176,62
80,2021-11,13515.3,13410.3,87.9,47.9,99,20,4.95,70
80,2021-12,13684.0,13912.6,89.0,48.4,106,20,5.3,54
80,2022-01,13893.7,13783.1,90.0,48.0,111,20,5.55,69
80,2022-02,14082.8,13914.5,90.8,47.3,104,20,5.2,71
80,2022-03,14403.1,14000.8,91.7,47.0,115,45,2.556,64
80,2022-04,14631.2,14578.5,93.4,48.3,127,27,4.704,49
80,2022-05,14858.1,15060.1,95.0,48.1,96,46,2.087,83
80,2022-06,14994.7,15035.5,97.0,45.5,119,20,5.95,72
80,2022-07,15191.9,14396.8,94.6,44.6,108,20,5.4,69
80,2022-08,15469.3,14891.1,93.2,46.3,100,28,3.571,60
80,2022-09,15765.5,15545.5,96.8,47.6,99,26,3.808,72
80,2022-10,16034.5,15939.3,95.0,49.4,116,20,5.8,76
80,2022-11,16204.0,16065.8,96.2,51.0,111,20,5.55,41
80,2022-12,16434.3,16245.1,95.6,50.2,100,50,2.0,66
80,2023-01,16786.5,16527.5,98.4,48.4,142,120,1.183,59
80,2023-02,17097.8,16186.0,99.0,46.1,122,20,6.1,53
80,2023-03,17381.1,16680.4,99.0,44.9,134,36,3.722,65
80,2023-04,17672.3,17209.8,98.2,43.7,104,20,5.2,60
80,2023-05,17989.1,17461.2,98.7,42.3,129,20,6.45,56
80,2023-06,18486.5,17423.7,99.0,43.1,133,20,6.65,59
80,2023-07,18802.2,18229.5,99.0,41.3,129,26,4.962,56
80,2023-08,19224.2,18696.0,98.8,39.1,125,20,6.25,64
80,2023-09,19701.5,19698.0,99.0,39.5,123,35,3.514,62
80,2023-10,20188.1,20475.8,95.8,39.8,124,29,4.276,47
80,2023-11,20675.3,20720.0,93.0,40.0,95,59,1.61,63
80,2023-12,21025.9,20516.2,91.3,38.4,118,90,1.311,61
80,2024-01,21402.6,20322.3,91.6,38.8,99,20,4.95,54
80,2024-02,21834.3,22078.6,92.0,38.6,110,38,2.895,69
80,2024-03,22332.4,22461.3,92.3,36.7,105,20,5.25,47
80,2024-04,22810.9,22513.7,93.1,36.9,117,35,3.343,42
80,2024-05,23180.3,23040.8,92.9,37.3,141,83,1.699,62
80,2024-06,23758.1,23775.6,92.5,37.1,122,25,4.88,48
80,2024-07,24234.2,24149.9,92.7,38.3,104,20,5.2,54
80,2024-08,24495.1,24165.8,94.6,38.8,132,20,6.6,77
80,2024-09,25136.5,23871.5,94.8,39.2,92,27,3.407,79
80,2024-10,25647.0,26021.6,97.3,40.2,114,37,3.081,55
80,2024-11,26098.9,25822.0,95.7,41.0,138,50,2.76,80
80,2024-12,26526.0,26037.6,95.4,42.2,115,57,2.018,69
80,2025-01,27225.7,26441.4,95.0,41.5,125,20,6.25,57
80,2025-02,27986.6,26380.3,96.5,41.1,114,20,5.7,50
80,2025-03,28605.0,27757.4,95.3,42.5,105,20,5.25,55
80,2025-04,28956.4,28387.0,96.0,42.8,133,52,2.558,43
80,2025-05,29461.7,30024.8,95.0,43.4,114,43,2.651,52
80,2025-06,29745.9,29306.1,91.9,42.9,102,29,3.517,53
80,2025-07,30049.2,28637.7,91.4,42.5,90,31,2.903,64
80,2025-08,30552.6,31058.0,92.2,41.8,94,20,4.7,88
80,2025-09,31381.6,31697.4,93.2,41.4,120,37,3.243,60
80,2025-10,32159.4,32782.1,94.6,40.5,109,20,5.45,62
80,2025-11,32616.6,31527.2,93.6,40.5,111,20,5.55,83
80,2025-12,33445.0,32172.7,92.6,39.8,107,20,5.35,69
81,2020-01,9292.3,8804.0,83.9,44.0,111,37,3.0,87
81,2020-02,9366.1,9081.8,82.7,44.3,96,20,4.8,73
81,2020-03,9434.6,9159.1,83.8,43.3,110,82,1.341,70
81,2020-04,9567.5,9451.3,82.9,42.4,88,20,4.4,68
81,2020-05,9643.3,9655.6,84.7,45.6,102,20,5.1,85
81,2020-06,9775.8,9488.1,84.6,44.4,97,20,4.85,74
81,2020-07,9960.7,10101.1,85.3,46.0,107,20,5.35,76
81,2020-08,10119.9,10312.6,86.2,43.5,92,20,4.6,74
81,2020-09,10237.9,9984.9,84.0,46.0,110,51,2.157,73
81,2020-10,10384.3,10120.0,84.0,44.7,87,76,1.145,61
81,2020-11,10442.3,10605.0,84.8,46.4,79,56,1.411,75
81,2020-12,10605.6,10335.2,84.5,47.4,116,45,2.578,78
81,2021-01,10750.9,10138.8,84.8,46.5,99,20,4.95,66
81,2021-02,10911.4,10475.3,84.6,45.7,99,86,1.151,57
81,2021-03,11017.0,10531.8,83.9,47.0,105,56,1.875,90
81,2021-04,11142.5,10554.8,84.1,46.9,93,113,0.823,81
81,2021-05,11277.9,11102.1,85.9,47.3,95,25,3.8,64
81,2021-06,11433.2,11357.0,88.1,46.0,117,40,2.925,62
81,2021-07,11586.2,11765.3,89.2,43.4,101,20,5.05,76
81,2021-08,11838.1,11358.2,89.1,44.3,113,40,2.825,73
81,2021-09,12028.5,11534.6,89.9,45.2,121,20,6.05,79
81,2021-10,12142.8,11830.9,90.0,46.3,118,20,5.9,63
81,2021-11,12369.2,12466.6,90.4,46.8,97,20,4.85,62
81,2021-12,12466.2,11735.7,91.3,47.6,120,54,2.222,47
81,2022-01,12600.1,12196.8,93.1,47.8,131,73,1.795,76
81,2022-02,12718.4,12074.2,93.4,46.6,118,20,5.9,63
81,2022-03,12922.8,12628.4,93.5,46.3,106,20,5.3,62
81,2022-04,13084.9,12915.1,92.9,47.8,105,20,5.25,61
81,2022-05,13249.2,12517.5,91.5,46.2,111,20,5.55,52
81,2022-06,13495.1,12923.9,93.5,47.2,113,55,2.055,59
81,2022-07,13682.0,13210.5,93.0,48.6,111,58,1.914,68
81,2022-08,13735.7,13065.6,91.3,49.1,109,55,1.982,90
81,2022-09,13884.9,13853.7,90.4,51.2,123,50,2.46,71
81,2022-10,14028.4,13385.2,92.2,52.5,129,20,6.45,93
81,2022-11,14223.0,13787.6,93.6,54.0,103,20,5.15,71
81,2022-12,14423.9,14499.6,94.1,53.0,129,20,6.45,55
81,2023-01,14710.5,14161.8,95.1,53.4,118,20,5.9,68
81,2023-02,14939.9,14311.4,94.2,54.8,120,45,2.667,78
81,2023-03,15258.8,15372.0,92.6,53.8,104,64,1.625,71
81,2023-04,15398.1,15146.1,92.2,55.4,102,20,5.1,82
81,2023-05,15644.6,15559.0,91.1,54.4,96,20,4.8,55
81,2023-06,15827.5,15798.6,91.3,57.0,125,20,6.25,69
81,2023-07,16038.9,16319.5,91.0,57.7,118,20,5.9,85
81,2023-08,16136.5,16452.9,90.3,58.2,116,67,1.731,89
81,2023-09,16317.8,16289.0,90.3,60.3,107,63,1.698,103
81,2023-10,16514.7,15614.5,89.0,61.4,110,20,5.5,71
81,2023-11,16695.1,16909.4,93.3,61.0,126,76,1.658,69
81,2023-12,16765.2,16461.2,93.1,61.8,101,59,1.712,79
81,2024-01,16988.5,17025.5,93.6,64.7,111,20,5.55,63
81,2024-02,17268.6,17049.2,92.8,64.3,123,20,6.15,73
81,2024-03,17290.2,16471.7,91.1,64.0,102,102,1.0,81
81,2024-04,17387.9,17580.8,89.9,63.6,80,28,2.857,86
81,2024-05,17453.7,16982.3,91.0,63.1,114,33,3.455,84
81,2024-06,17489.8,17495.1,86.3,61.9,95,20,4.75,74
81,2024-07,17532.4,16908.5,86.4,62.1,99,45,2.2,94
81,2024-08,17687.1,17947.3,85.5,62.4,102,20,5.1,69
81,2024-09,17781.2,17767.3,84.5,62.1,81,74,1.095,76
81,2024-10,17878.2,18145.6,85.4,59.6,98,37,2.649,83
81,2024-11,18008.9,17476.8,87.6,57.4,113,76,1.487,72
81,2024-12,18125.2,17523.9,86.3,57.8,113,38,2.974,45
81,2025-01,18271.3,17898.4,87.3,55.7,92,47,1.957,73
81,2025-02,18402.4,17477.7,88.3,56.3,111,20,5.55,101
81,2025-03,18476.1,18623.1,90.0,56.8,113,20,5.65,77
81,2025-04,18751.3,18041.4,91.6,56.6,114,21,5.429,82
81,2025-05,18901.3,18190.6,92.8,56.3,113,28,4.036,72
81,2025-06,19016.4,17953.7,95.2,58.4,112,41,2.732,79
81,2025-07,19190.6,18758.2,97.9,60.0,115,45,2.556,82
81,2025-08,19390.1,19354.5,98.6,61.3,116,20,5.8,80
81,2025-09,19554.6,19856.5,99.0,62.2,102,20,5.1,64
81,2025-10,19842.1,19401.4,99.0,62.6,116,20,5.8,79
81,2025-11,19927.0,18780.7,99.0,64.1,119,30,3.967,76
81,2025-12,20066.0,20203.8,99.0,66.0,120,52,2.308,74
82,2020-01,9867.6,9896.4,75.3,36.7,94,118,0.797,72
82,2020-02,10052.3,10040.3,74.5,35.4,96,84,1.143,69
82,2020-03,10248.5,9919.4,75.0,35.6,98,80,1.225,68
82,2020-04,10403.6,10522.0,73.4,34.6,81,170,0.476,90
82,2020-05,10557.7,10003.8,72.8,33.5,100,26,3.846,75
82,2020-06,10755.9,10522.4,72.3,33.9,96,64,1.5,79
82,2020-07,10867.8,10837.7,71.8,33.7,84,20,4.2,77
82,2020-08,11068.0,10892.5,70.6,34.0,77,96,0.802,89
82,2020-09,11282.3,10852.5,70.4,32.0,91,75,1.213,70
82,2020-10,11421.9,11625.3,69.8,33.6,81,119,0.681,80
82,2020-11,11582.5,11463.9,69.1,33.6,72,57,1.263,84
82,2020-12,11710.3,11741.5,69.5,33.4,89,20,4.45,93
82,2021-01,11902.4,11740.5,70.0,32.5,82,147,0.558,82
82,2021-02,12011.1,11837.9,67.5,33.6,81,89,0.91,76
82,2021-03,12249.0,12277.8,69.0,32.7,90,129,0.698,76
82,2021-04,12553.4,12022.4,67.4,32.9,64,55,1.164,58
82,2021-05,12736.6,12105.6,66.0,33.4,64,53,1.208,87
82,2021-06,12929.7,12218.0,66.0,34.3,68,90,0.756,86
82,2021-07,13065.6,12632.6,66.6,36.3,88,98,0.898,77
82,2021-08,13236.3,12578.6,68.9,39.1,80,172,0.465,86
82,2021-09,13274.0,12915.9,69.7,40.2,88,102,0.863,94
82,2021-10,13374.3,12782.8,71.2,41.1,72,71,1.014,83
82,2021-11,13546.6,13645.5,71.3,42.6,79,47,1.681,99
82,2021-12,13695.5,13820.0,70.6,41.6,82,106,0.774,94
82,2022-01,13871.5,13295.6,71.7,41.4,99,99,1.0,81
82,2022-02,13971.9,13858.9,71.0,40.9,95,73,1.301,94
82,2022-03,14190.2,13712.9,72.6,39.6,93,145,0.641,75
82,2022-04,14310.1,14154.7,74.8,39.9,101,37,2.73,85
82,2022-05,14441.4,13723.8,75.9,39.7,95,114,0.833,92
82,2022-06,14714.1,14666.4,77.3,38.2,109,130,0.838,82
82,2022-07,14805.1,15034.0,76.0,40.2,101,57,1.772,85
82,2022-08,15093.3,15016.5,79.4,39.3,79,75,1.053,72
82,2022-09,15378.6,15570.2,78.1,36.9,86,36,2.389,70
82,2022-10,15690.5,15896.2,79.7,37.3,102,33,3.091,78
82,2022-11,15788.5,15431.2,76.4,38.0,88,20,4.4,84
82,2022-12,16034.0,16234.0,74.9,38.7,79,88,0.898,65
82,2023-01,16266.8,16206.1,74.4,36.0,88,118,0.746,73
82,2023-02,16376.7,15981.5,72.5,36.1,72,97,0.742,96
82,2023-03,16612.5,16545.6,72.0,36.7,90,38,2.368,85
82,2023-04,16891.7,16366.6,71.6,37.5,95,46,2.065,59
82,2023-05,17230.0,16647.0,70.5,38.2,96,77,1.247,76
82,2023-06,17526.2,16741.6,71.3,39.0,72,20,3.6,72
82,2023-07,17807.4,17245.3,71.8,37.7,90,60,1.5,53
82,2023-08,18063.8,17133.6,73.3,39.2,88,120,0.733,75
82,2023-09,18373.4,17798.9,77.9,41.2,81,132,0.614,91
82,2023-10,18606.5,18146.7,75.7,42.2,105,105,1.0,68
82,2023-11,18782.9,18335.8,78.6,42.6,112,20,5.6,67
82,2023-12,18942.0,19306.4,78.2,44.5,81,88,0.92,83
82,2024-01,19030.9,18187.4,75.5,44.7,111,135,0.822,73
82,2024-02,19299.1,18953.1,76.7,44.8,84,45,1.867,80
82,2024-03,19425.5,19432.2,77.8,44.9,83,121,0.686,81
82,2024-04,19681.2,18896.1,78.5,46.0,103,63,1.635,82
82,2024-05,19924.2,20053.7,80.4,45.3,99,129,0.767,83
82,2024-06,20191.6,19588.8,83.5,45.9,106,38,2.789,83
82,2024-07,20469.8,19992.0,83.5,46.7,112,20,5.6,70
82,2024-08,20612.4,20621.4,83.9,47.3,98,66,1.485,87
82,2024-09,20903.4,20350.7,83.5,47.8,80,48,1.667,78
82,2024-10,21152.1,21142.9,84.5,49.1,109,20,5.45,96
82,2024-11,21237.9,20241.1,85.7,50.8,102,129,0.791,79
82,2024-12,21520.5,20821.3,85.3,51.6,102,86,1.186,73
82,2025-01,21752.4,21060.6,83.3,50.6,122,78,1.564,75
82,2025-02,21977.4,21612.2,83.4,49.8,114,75,1.52,83
82,2025-03,22195.9,22473.4,80.3,50.3,95,63,1.508,79
82,2025-04,22470.2,21503.5,79.9,50.9,94,116,0.81,93
82,2025-05,22496.5,21358.3,77.9,51.4,84,142,0.592,81
82,2025-06,22576.0,22726.7,77.3,51.9,80,22,3.636,82
82,2025-07,22885.7,23268.3,79.2,51.5,96,20,4.8,70
82,2025-08,23098.0,22448.9,79.1,51.8,101,93,1.086,82
82,2025-09,23345.1,22937.4,79.7,52.4,82,111,0.739,72
82,2025-10,23490.8,23503.2,81.8,50.9,101,81,1.247,91
82,2025-11,23912.9,22882.8,84.2,50.6,95,20,4.75,86
82,2025-12,23994.0,22642.4,83.3,51.7,102,30,3.4,62
83,2020-01,10625.3,10026.3,93.5,38.1,122,20,6.1,57
83,2020-02,10790.5,10318.6,93.9,39.7,99,26,3.808,77
83,2020-03,11013.6,10856.9,94.2,40.5,122,23,5.304,61
83,2020-04,11183.2,10929.7,92.5,40.7,140,20,7.0,58
83,2020-05,11379.7,10779.2,94.0,42.8,122,28,4.357,74
83,2020-06,11611.9,11539.4,93.5,43.4,118,20,5.9,60
83,2020-07,11806.5,11217.0,92.5,43.2,124,20,6.2,73
83,2020-08,12074.5,11486.8,92.0,41.9,117,27,4.333,67
83,2020-09,12321.6,12318.1,92.9,42.4,92,28,3.286,46
83,2020-10,12487.3,12596.5,92.6,42.5,96,65,1.477,72
83,2020-11,12649.2,12789.8,92.2,47.1,108,20,5.4,55
83,2020-12,12792.5,12296.0,94.7,47.3,113,20,5.65,73
83,2021-01,13020.6,12939.6,96.4,49.9,104,20,5.2,70
83,2021-02,13202.8,13109.7,97.1,48.7,110,41,2.683,63
83,2021-03,13503.2,12998.8,95.5,50.4,104,20,5.2,73
83,2021-04,13684.1,12918.3,94.8,50.9,124,37,3.351,62
83,2021-05,13818.8,13457.6,94.6,52.2,123,50,2.46,66
83,2021-06,13886.2,13611.9,93.1,50.9,113,20,5.65,66
83,2021-07,13999.7,13844.8,92.4,51.1,99,20,4.95,58
83,2021-08,14137.3,13467.1,90.2,51.7,98,20,4.9,88
83,2021-09,14366.6,13766.1,89.5,50.5,102,20,5.1,52
83,2021-10,14468.9,13993.8,91.7,52.2,94,20,4.7,72
83,2021-11,14699.8,14597.5,93.3,53.1,108,79,1.367,70
83,2021-12,14925.1,14140.3,96.0,54.5,138,20,6.9,68
83,2022-01,15030.2,14195.6,98.5,52.8,118,20,5.9,57
83,2022-02,15251.5,14693.5,99.0,53.3,117,20,5.85,65
83,2022-03,15408.4,15541.7,99.0,52.4,114,20,5.7,76
83,2022-04,15570.4,15306.9,98.4,52.5,112,36,3.111,75
83,2022-05,15822.2,16021.5,96.4,50.9,99,20,4.95,67
83,2022-06,16046.2,15622.9,97.5,51.3,125,20,6.25,58
83,2022-07,16267.7,16463.9,96.8,50.0,104,80,1.3,61
83,2022-08,16522.9,16201.8,95.5,47.8,112,20,5.6,62
83,2022-09,16626.1,16014.3,96.3,48.6,100,20,5.0,61
83,2022-10,16840.7,16899.1,96.9,49.4,127,20,6.35,70
83,2022-11,17158.4,16981.0,97.3,46.7,121,59,2.051,54
83,2022-12,17612.2,17136.0,97.6,46.0,109,20,5.45,57
83,2023-01,17802.0,16896.1,95.8,46.2,107,39,2.744,75
83,2023-02,18169.5,17909.9,97.7,46.2,113,20,5.65,54
83,2023-03,18474.1,18770.4,96.9,44.4,128,24,5.333,63
83,2023-04,18724.6,17731.8,98.7,44.0,91,20,4.55,71
83,2023-05,19160.7,18736.2,97.5,46.0,110,20,5.5,70
83,2023-06,19437.5,18422.9,98.9,47.6,123,36,3.417,60
83,2023-07,19865.6,18773.6,97.7,46.8,119,20,5.95,92
83,2023-08,20184.8,20440.3,97.2,45.2,138,49,2.816,52
83,2023-09,20626.2,20759.7,97.2,43.5,127,36,3.528,47
83,2023-10,20987.1,20122.7,98.2,43.6,118,45,2.622,70
83,2023-11,21470.8,21445.9,99.0,41.6,116,20,5.8,59
83,2023-12,21983.3,21355.7,97.4,42.0,133,20,6.65,61
83,2024-01,22445.5,21923.5,97.1,43.8,92,45,2.044,56
83,2024-02,22904.2,22020.2,96.8,45.6,105,20,5.25,53
83,2024-03,23192.6,23218.9,97.2,45.2,137,20,6.85,61
83,2024-04,23668.0,23658.2,96.3,45.5,112,52,2.154,68
83,2024-05,23897.7,22660.2,95.5,44.4,129,20,6.45,58
83,2024-06,24260.8,22925.2,97.1,44.1,112,20,5.6,56
83,2024-07,24696.6,24248.8,94.2,43.9,117,20,5.85,48
83,2024-08,25163.6,24739.0,94.7,43.4,131,60,2.183,70
83,2024-09,25606.8,24871.6,92.5,44.1,113,20,5.65,69
83,2024-10,26143.2,25571.3,97.4,45.2,112,20,5.6,51
83,2024-11,26686.7,25088.4,96.5,44.2,125,67,1.866,61
83,2024-12,27114.3,27617.8,97.1,44.1,120,33,3.636,50
83,2025-01,27566.0,27251.7,99.0,43.3,121,20,6.05,44
83,2025-02,27856.7,28028.6,99.0,46.7,127,20,6.35,57
83,2025-03,28371.5,27985.3,99.0,47.9,116,32,3.625,71
83,2025-04,28875.7,27801.5,99.0,48.1,135,72,1.875,73
83,2025-05,29431.4,29221.4,99.0,47.0,127,20,6.35,73
83,2025-06,29913.6,29156.2,99.0,45.8,118,20,5.9,57
83,2025-07,30637.7,29019.3,99.0,43.0,115,20,5.75,60
83,2025-08,31216.1,30473.5,98.7,44.0,112,20,5.6,62
83,2025-09,31936.7,32053.4,96.9,43.3,118,20,5.9,78
83,2025-10,32528.6,31133.3,97.1,43.7,111,36,3.083,65
83,2025-11,33206.7,33189.6,96.7,42.5,111,45,2.467,56
83,2025-12,33864.8,32037.4,95.4,41.8,97,41,2.366,52
84,2020-01,8650.2,8518.7,41.1,36.0,51,189,0.27,103
84,2020-02,8668.3,8326.2,39.7,38.0,68,184,0.37,96
84,2020-03,8651.8,8350.2,39.1,37.4,41,215,0.191,110
84,2020-04,8582.1,8203.6,38.4,37.2,54,139,0.388,124
84,2020-05,8577.0,8592.0,40.9,38.7,55,116,0.474,105
84,2020-06,8555.9,8169.3,38.5,40.5,41,117,0.35,104
84,2020-07,8575.7,8090.2,39.8,39.0,35,143,0.245,111
84,2020-08,8593.6,8259.2,39.4,39.3,60,154,0.39,118
84,2020-09,8520.2,8269.4,39.2,40.1,50,206,0.243,101
84,2020-10,8514.3,8433.3,40.5,40.8,64,188,0.34,104
84,2020-11,8521.3,8369.3,41.3,39.5,55,126,0.437,106
84,2020-12,8534.5,8178.7,41.8,39.5,54,170,0.318,129
84,2021-01,8598.4,8633.4,41.1,40.2,68,234,0.291,110
84,2021-02,8620.1,8465.0,43.0,39.1,38,191,0.199,120
84,2021-03,8653.1,8664.7,45.1,37.6,51,226,0.226,101
84,2021-04,8627.6,8520.5,43.1,36.5,61,204,0.299,107
84,2021-05,8652.3,8336.4,42.5,36.7,31,221,0.14,112
84,2021-06,8663.5,8200.9,40.4,34.8,47,189,0.249,110
84,2021-07,8655.0,8371.2,41.3,34.4,46,87,0.529,118
84,2021-08,8691.5,8332.1,43.8,32.3,49,161,0.304,82
84,2021-09,8656.0,8436.7,42.7,32.2,61,216,0.282,109
84,2021-10,8693.1,8531.0,44.0,31.2,48,115,0.417,101
84,2021-11,8751.6,8389.2,45.1,31.1,58,119,0.487,114
84,2021-12,8757.9,8663.6,48.2,31.6,52,128,0.406,91
84,2022-01,8833.1,8503.6,49.7,32.3,39,239,0.163,85
84,2022-02,8867.8,8781.2,49.1,33.5,43,117,0.368,84
84,2022-03,8977.7,8538.4,48.6,31.3,56,153,0.366,109
84,2022-04,9079.3,9126.7,49.0,31.4,53,185,0.286,82
84,2022-05,9165.4,9032.7,50.5,31.6,72,95,0.758,89
84,2022-06,9231.1,8754.9,49.3,32.7,64,106,0.604,81
84,2022-07,9363.7,9396.3,48.2,32.0,62,178,0.348,81
84,2022-08,9403.1,8856.9,47.8,31.8,51,175,0.291,112
84,2022-09,9516.9,9432.4,48.2,30.7,53,214,0.248,97
84,2022-10,9546.9,9357.1,47.9,30.8,53,193,0.275,90
