rental_id,property_id,rental_date,monthly_rent,vacancy_days,lease_duration,monthly_rent_is_outlier
7276,3348,2025-05-05,15200.0,0,11,False
7277,594,2023-10-01,31400.0,64,12,False
7278,5813,2023-04-10,18100.0,0,11,False
7279,2862,2023-09-25,26500.0,8,11,False
7280,5756,2024-08-02,29500.0,35,11,False
7281,7774,2022-09-24,21300.0,27,24,False
7282,363,2024-11-08,43500.0,8,11,False
7283,5943,2023-12-04,19700.0,34,11,False
7284,2932,2022-11-14,23200.0,25,24,False
7285,6302,2023-02-24,38900.0,23,24,False
7286,6023,2025-07-04,27600.0,19,12,False
7287,2055,2023-07-15,49400.0,15,12,False
7288,6382,2026-06-15,22800.0,7,11,False
7289,5051,2024-12-08,33300.0,39,12,False
7290,4100,2022-10-01,22400.0,21,24,False
7291,1661,2023-02-07,25000.0,24,11,False
7292,2826,2025-07-08,32700.0,33,24,False
7293,908,2024-08-26,34200.0,30,24,False
7294,6214,2022-12-31,19100.0,30,11,False
7295,6205,2025-09-02,20900.0,36,11,False
7296,5169,2023-03-18,45600.0,32,36,False
7297,5687,2023-07-13,42800.0,43,11,False
7298,7188,2024-01-21,42200.0,18,11,False
7299,5680,2024-10-31,51700.0,66,12,False
7300,744,2022-11-05,44000.0,11,11,False
7301,4053,2026-03-13,32600.0,17,11,False
7302,4808,2024-10-28,43000.0,28,12,False
7303,2559,2026-08-17,28900.0,54,11,False
7304,624,2022-10-14,67900.0,22,11,False
7305,3894,2025-04-30,13300.0,58,11,False
7306,6988,2026-06-03,43700.0,1,12,False
7307,6227,2024-02-05,18900.0,0,36,False
7308,1757,2023-07-05,37800.0,22,12,False
7309,7820,2024-06-17,23900.0,9,24,False
7310,4877,2025-12-25,42900.0,27,11,False
7311,5487,2023-06-04,29600.0,15,11,False
7312,6831,2024-03-31,43500.0,23,12,False
7313,1623,2022-09-19,35500.0,25,11,False
7314,7152,2025-03-06,26400.0,11,36,False
7315,1647,2024-06-07,70100.0,31,11,False
7316,914,2023-04-19,48000.0,14,11,False
7317,5681,2025-09-13,23800.0,27,11,False
7318,280,2022-12-01,54000.0,15,12,False
7319,4753,2023-11-28,38000.0,21,11,False
7320,1673,2024-02-27,47000.0,4,24,False
7321,2206,2025-01-24,23000.0,34,12,False
7322,2486,2025-04-10,55100.0,11,24,False
7323,3995,2024-02-08,56100.0,47,24,False
7324,4966,2025-06-03,41500.0,45,24,False
7325,3342,2024-12-16,38500.0,34,11,False
7326,7815,2026-03-23,34400.0,46,12,False
7327,6984,2024-01-18,28200.0,42,11,False
7328,1480,2024-08-11,34100.0,30,24,False
7329,4604,2024-11-27,9600.0,22,11,False
7330,5575,2025-01-29,54700.0,23,12,False
7331,1260,2024-02-12,25300.0,26,11,False
7332,4211,2024-02-08,32900.0,23,11,False
7333,689,2026-03-13,36000.0,62,12,False
7334,2716,2023-12-06,74600.0,29,11,True
7335,2072,2025-03-24,45200.0,15,11,False
7336,5446,2025-05-21,28000.0,38,11,False
7337,6280,2024-03-07,31600.0,10,36,False
7338,6993,2024-11-19,49500.0,32,12,False
7339,3846,2025-02-27,21700.0,48,11,False
7340,6029,2024-05-28,34400.0,38,12,False
7341,4730,2023-11-01,61900.0,19,11,False
7342,2082,2024-02-03,43600.0,10,11,False
7343,2707,2026-03-12,31300.0,27,12,False
7344,5896,2025-12-29,51800.0,31,11,False
7345,667,2026-03-23,35700.0,37,12,False
7346,166,2024-11-13,51100.0,30,12,False
7347,5056,2025-02-17,26600.0,32,11,False
7348,4696,2026-05-27,21600.0,31,11,False
7349,599,2025-05-23,35800.0,7,36,False
7350,4628,2023-02-27,46100.0,18,11,False
7351,2885,2026-01-17,44300.0,58,11,False
7352,4358,2026-03-22,31700.0,66,11,False
7353,6647,2023-03-17,41200.0,18,11,False
7354,7852,2026-05-14,29700.0,27,12,False
7355,1290,2026-05-27,44300.0,12,12,False
7356,72,2026-03-18,44700.0,36,12,False
7357,3600,2025-09-23,31500.0,28,12,False
7358,4857,2025-03-19,47800.0,12,11,False
7359,3665,2024-08-20,12400.0,46,12,False
7360,271,2025-09-25,30700.0,6,11,False
7361,1816,2022-12-06,29300.0,42,11,False
7362,2516,2025-03-26,41800.0,48,24,False
7363,1296,2023-01-07,44800.0,21,11,False
7364,1037,2022-11-26,25500.0,12,12,False
7365,2783,2025-02-24,40000.0,26,36,False
7366,1109,2023-05-17,9000.0,10,11,False
7367,4195,2023-10-31,32700.0,0,11,False
7368,5191,2026-04-07,72700.0,12,11,True
7369,6858,2024-08-06,40500.0,17,11,False
7370,410,2025-06-23,56300.0,15,36,False
7371,7538,2023-11-30,20100.0,52,11,False
7372,6176,2022-11-15,23500.0,7,11,False
7373,6298,2023-06-14,18800.0,0,36,False
7374,3148,2025-10-16,11600.0,8,11,False
7375,1004,2025-04-17,28400.0,20,12,False
7376,3688,2024-07-11,48800.0,35,36,False
7377,4589,2024-03-05,31400.0,0,11,False
7378,722,2025-02-15,24000.0,50,36,False
7379,2675,2023-09-06,28100.0,3,24,False
7380,5690,2023-06-11,24100.0,25,24,False
7381,4958,2024-09-07,23300.0,31,11,False
7382,6421,2025-09-24,37600.0,21,12,False
7383,1442,2023-03-14,73300.0,25,11,True
7384,7079,2026-06-09,62300.0,28,12,False
7385,5489,2023-05-22,24100.0,33,11,False
7386,4727,2025-07-19,19800.0,22,24,False
7387,1518,2025-05-14,52500.0,9,11,False
7388,6285,2023-08-08,30700.0,34,24,False
7389,3020,2025-07-12,37300.0,25,11,False
7390,6666,2022-12-31,18900.0,25,11,False
7391,4757,2023-04-23,41200.0,0,24,False
7392,3004,2026-08-08,33700.0,37,11,False
7393,7723,2026-02-22,31900.0,38,12,False
7394,4208,2023-10-11,25600.0,25,11,False
7395,4776,2025-07-31,28200.0,14,11,False
7396,7816,2023-04-29,36400.0,29,11,False
7397,7045,2023-06-08,32600.0,11,12,False
7398,1024,2025-09-22,35700.0,32,12,False
7399,2520,2023-07-27,54800.0,65,11,False
7400,7660,2025-03-17,20200.0,1,12,False
7401,2520,2025-10-23,54500.0,34,36,False
7402,1982,2022-09-21,51300.0,20,12,False
7403,1983,2023-08-21,39800.0,46,11,False
7404,1672,2023-05-04,12900.0,18,11,False
7405,1736,2025-07-01,20900.0,47,24,False
7406,6396,2025-12-04,49300.0,24,11,False
7407,4631,2026-03-28,10100.0,14,24,False
7408,2136,2024-01-30,33500.0,20,24,False
7409,1938,2025-12-15,37600.0,6,11,False
7410,6166,2023-04-17,46900.0,18,12,False
7411,5557,2024-07-18,23200.0,9,11,False
7412,6663,2023-11-26,30600.0,36,12,False
7413,4337,2024-11-27,21700.0,39,11,False
7414,3481,2025-06-18,48700.0,16,11,False
7415,6644,2023-10-06,22400.0,39,12,False
7416,1099,2025-11-26,59000.0,2,11,False
7417,5299,2025-01-23,48300.0,30,11,False
7418,2454,2023-08-24,43000.0,32,11,False
7419,5007,2023-03-07,28300.0,10,24,False
7420,7485,2026-04-11,22700.0,9,11,False
7421,3292,2023-07-31,24500.0,34,12,False
7422,4131,2023-04-01,37100.0,38,24,False
7423,7121,2023-11-04,21600.0,16,12,False
7424,1179,2022-08-31,29900.0,10,11,False
7425,2499,2024-11-05,54600.0,28,11,False
7426,2000,2025-01-04,30500.0,24,24,False
7427,7175,2026-06-14,29700.0,27,24,False
7428,4663,2025-10-05,15000.0,28,11,False
7429,5995,2023-06-13,24600.0,39,11,False
7430,6270,2023-11-05,33600.0,30,11,False
7431,3998,2026-06-27,25600.0,21,24,False
7432,823,2026-07-17,30600.0,30,11,False
7433,187,2023-09-06,32200.0,11,36,False
7434,5964,2024-08-22,24100.0,14,24,False
7435,4935,2024-02-07,30900.0,54,11,False
7436,6158,2022-11-28,16300.0,29,36,False
7437,5428,2023-06-29,51800.0,37,12,False
7438,5630,2025-09-13,31300.0,33,12,False
7439,4628,2025-02-15,42100.0,29,11,False
7440,7153,2025-05-26,21900.0,44,11,False
7441,1336,2026-03-15,55000.0,37,11,False
7442,2335,2024-05-05,22700.0,32,24,False
7443,5432,2024-04-18,30800.0,41,11,False
7444,5527,2023-05-18,24800.0,16,12,False
7445,4976,2023-08-04,43400.0,37,36,False
7446,771,2025-11-29,31800.0,12,11,False
7447,4327,2023-02-05,30600.0,23,11,False
7448,4999,2023-02-06,39600.0,34,36,False
7449,3945,2022-09-26,24400.0,17,11,False
7450,4366,2023-04-18,51000.0,48,11,False
7451,2256,2022-12-24,39700.0,0,12,False
7452,6477,2025-06-01,16000.0,29,11,False
7453,3642,2023-06-13,45800.0,0,11,False
7454,1615,2022-12-20,17800.0,37,24,False
7455,979,2023-07-12,10800.0,30,36,False
7456,3938,2023-01-01,41800.0,19,12,False
7457,6871,2025-01-01,15400.0,16,11,False
7458,3660,2023-11-09,25400.0,38,11,False
7459,893,2022-10-09,41300.0,23,24,False
7460,2471,2025-02-07,53900.0,21,12,False
7461,4294,2026-06-09,63100.0,18,11,False
7462,1022,2022-11-02,49700.0,40,11,False
7463,5361,2024-10-24,33000.0,47,24,False
7464,3467,2024-09-29,37300.0,31,12,False
7465,7273,2022-11-30,25200.0,9,12,False
7466,4160,2024-02-25,49200.0,26,11,False
7467,2909,2024-04-13,27200.0,2,11,False
7468,1514,2025-11-14,28400.0,42,11,False
7469,3382,2023-04-07,48000.0,9,11,False
7470,668,2023-02-06,24500.0,6,11,False
7471,7177,2024-12-03,42500.0,40,12,False
7472,5435,2025-05-03,27900.0,42,24,False
7473,2843,2026-02-09,50000.0,14,11,False
7474,426,2022-10-11,51700.0,55,11,False
7475,6860,2023-04-02,25000.0,56,11,False
7476,3767,2025-04-25,74200.0,31,24,True
7477,4366,2023-05-27,50200.0,7,11,False
7478,7705,2024-03-15,65800.0,18,12,False
7479,6449,2024-11-17,46300.0,38,12,False
7480,2770,2025-11-25,26700.0,50,12,False
7481,456,2023-06-18,24700.0,22,24,False
7482,2449,2024-05-27,38000.0,46,11,False
7483,2019,2023-03-29,24200.0,17,36,False
7484,1695,2025-09-03,11000.0,1,11,False
7485,2597,2026-02-27,45900.0,36,11,False
7486,6908,2025-02-19,55100.0,22,12,False
7487,3147,2024-08-03,36000.0,12,24,False
7488,3240,2026-08-07,45200.0,40,11,False
7489,3037,2026-07-12,40300.0,13,12,False
7490,2098,2025-06-24,68800.0,18,12,False
7491,290,2025-06-01,37600.0,27,11,False
7492,5861,2022-11-29,20100.0,11,24,False
7493,3297,2024-07-27,62800.0,47,11,False
7494,3945,2022-09-05,24700.0,49,24,False
7495,1478,2025-04-03,43000.0,39,12,False
7496,6136,2025-05-25,40500.0,29,11,False
7497,617,2026-03-29,19900.0,32,12,False
7498,4657,2023-01-01,40300.0,37,11,False
7499,1803,2023-02-04,29400.0,43,36,False
7500,1253,2024-08-28,23500.0,17,11,False
7501,1263,2025-09-07,52300.0,7,36,False
7502,1052,2023-10-18,35900.0,34,11,False
7503,2730,2023-12-02,30800.0,32,11,False
7504,6658,2026-02-06,42800.0,37,24,False
7505,4054,2023-01-30,36600.0,32,11,False
7506,4646,2025-07-10,30100.0,3,24,False
7507,5042,2025-10-05,41400.0,23,12,False
7508,3253,2022-09-22,23700.0,35,11,False
7509,3809,2026-03-08,47700.0,22,11,False
7510,5018,2023-08-18,38400.0,20,11,False
7511,5643,2026-06-11,46000.0,0,11,False
7512,7417,2023-09-08,14500.0,13,12,False
7513,5630,2024-02-08,31300.0,44,11,False
7514,5168,2022-09-29,41300.0,18,11,False
7515,1508,2024-08-09,33600.0,33,12,False
7516,2963,2023-08-29,21700.0,63,36,False
7517,824,2024-09-16,18200.0,1,12,False
7518,996,2025-09-17,35800.0,19,11,False
7519,2517,2024-01-05,27900.0,13,36,False
7520,738,2025-12-09,17900.0,15,24,False
7521,7829,2024-08-13,67200.0,42,36,False
7522,2556,2024-01-08,40300.0,0,11,False
7523,3445,2025-06-12,28300.0,14,12,False
7524,7860,2024-01-25,52700.0,56,11,False
7525,1244,2026-01-26,39600.0,48,36,False
7526,4145,2024-06-20,8500.0,27,12,False
7527,2246,2023-07-16,31000.0,32,12,False
7528,6124,2025-12-08,34100.0,12,36,False
7529,2869,2025-08-28,20600.0,38,11,False
7530,792,2023-06-21,75600.0,13,12,True
7531,990,2024-03-18,26700.0,6,24,False
7532,2873,2025-12-22,21700.0,30,36,False
7533,7299,2025-04-13,28300.0,13,24,False
7534,5757,2026-06-22,16300.0,41,11,False
7535,5635,2024-08-25,31600.0,1,11,False
7536,7639,2022-12-10,16700.0,35,11,False
7537,2170,2025-03-30,48000.0,20,12,False
7538,608,2026-01-16,36000.0,56,36,False
7539,3423,2025-08-11,22400.0,26,24,False
7540,226,2025-09-16,29000.0,47,11,False
7541,5772,2023-11-23,15100.0,7,11,False
7542,6387,2026-03-10,41600.0,0,24,False
7543,6531,2025-08-27,10800.0,0,36,False
7544,7554,2026-07-16,35900.0,15,12,False
7545,856,2026-07-08,36200.0,17,11,False
7546,1856,2026-06-13,44700.0,28,24,False
7547,4917,2025-09-02,36800.0,40,12,False
7548,1133,2024-12-04,23200.0,41,24,False
7549,125,2024-02-24,55900.0,19,24,False
7550,3326,2025-09-20,71600.0,34,12,True
7551,5303,2022-11-16,33500.0,48,11,False
7552,7368,2024-03-24,68800.0,16,36,False
7553,3001,2024-06-24,13800.0,34,11,False
7554,5496,2022-09-08,37500.0,3,24,False
7555,5971,2025-01-03,47300.0,21,11,False
7556,4219,2023-10-04,17800.0,22,11,False
7557,6561,2026-04-16,30400.0,57,11,False
7558,3042,2026-01-31,20300.0,25,12,False
7559,2061,2026-07-04,45600.0,26,11,False
7560,7559,2024-03-22,29500.0,16,36,False
7561,7570,2025-01-19,47200.0,43,12,False
7562,2468,2026-01-29,22000.0,27,12,False
7563,4695,2023-03-08,46100.0,12,12,False
7564,3169,2025-09-11,39800.0,37,24,False
7565,1645,2023-07-04,42100.0,48,11,False
7566,730,2024-06-23,34600.0,42,12,False
7567,3645,2022-10-01,41300.0,5,12,False
7568,1038,2023-01-24,22500.0,24,12,False
7569,3649,2025-05-11,48800.0,0,11,False
7570,5554,2024-09-21,34200.0,4,11,False
7571,4808,2022-09-02,43300.0,26,11,False
7572,4574,2022-09-27,29400.0,24,24,False
7573,6927,2024-08-12,20700.0,25,36,False
7574,2004,2026-04-14,8600.0,16,24,False
7575,1072,2023-09-24,23100.0,28,11,False
7576,1388,2022-10-29,15100.0,31,24,False
7577,3509,2024-04-25,24800.0,22,11,False
7578,116,2023-08-19,35600.0,44,11,False
7579,2140,2023-07-01,43800.0,50,11,False
7580,1842,2023-06-30,26700.0,36,12,False
7581,2194,2022-10-03,36700.0,1,12,False
7582,5701,2025-08-23,25000.0,34,11,False
7583,5765,2023-12-26,39200.0,31,12,False
7584,1656,2024-10-08,18800.0,37,24,False
7585,6687,2024-08-06,61400.0,22,11,False
7586,7535,2023-10-10,28700.0,41,11,False
7587,4888,2025-06-01,23900.0,0,11,False
7588,3020,2025-05-29,37000.0,56,11,False
7589,6789,2024-11-03,32600.0,32,36,False
7590,3880,2025-02-15,30400.0,24,12,False
7591,5690,2025-03-28,23900.0,5,12,False
7592,3011,2023-08-10,19700.0,13,12,False
7593,5818,2023-12-22,48400.0,23,24,False
7594,6538,2025-07-24,35100.0,45,24,False
7595,7139,2025-12-30,25400.0,0,11,False
7596,6395,2024-08-09,19600.0,37,24,False
7597,5017,2023-03-15,27900.0,34,12,False
7598,995,2026-01-14,39700.0,26,36,False
7599,6328,2023-12-07,22900.0,7,11,False
7600,3138,2024-10-19,51100.0,42,11,False
7601,5571,2025-05-27,25900.0,29,36,False
7602,798,2025-05-18,12100.0,11,11,False
7603,242,2024-11-01,34800.0,24,24,False
7604,5999,2023-12-26,26700.0,24,11,False
7605,1588,2023-09-24,46600.0,34,11,False
7606,4683,2023-11-25,59600.0,24,36,False
7607,1033,2026-02-11,31300.0,48,11,False
7608,187,2023-06-25,29700.0,32,11,False
7609,1923,2025-09-16,32200.0,11,12,False
7610,6945,2026-03-18,19600.0,23,11,False
7611,6542,2026-06-14,36800.0,19,11,False
7612,5161,2025-10-05,22800.0,40,11,False
7613,5606,2026-06-28,33300.0,41,11,False
7614,4691,2026-04-24,60100.0,20,12,False
7615,434,2024-09-16,23400.0,15,11,False
7616,240,2023-04-18,38200.0,29,36,False
7617,6584,2025-08-21,39300.0,8,11,False
7618,2396,2024-05-06,14500.0,22,36,False
7619,76,2024-10-20,52300.0,30,24,False
7620,1387,2026-04-08,50800.0,11,36,False
7621,6146,2024-10-28,38600.0,19,12,False
7622,7296,2024-08-03,30100.0,30,11,False
7623,6002,2024-03-21,30800.0,43,24,False
7624,6930,2024-11-18,43300.0,15,36,False
7625,7799,2025-03-04,41700.0,32,11,False
7626,5034,2023-03-20,40700.0,20,11,False
7627,2381,2023-08-06,29800.0,13,36,False
7628,4792,2022-09-13,24500.0,36,12,False
7629,6346,2023-09-01,57200.0,36,36,False
7630,7585,2023-07-29,56900.0,5,11,False
7631,6994,2023-08-28,26900.0,39,24,False
7632,1945,2024-02-02,29000.0,20,24,False
7633,6133,2023-11-17,50600.0,29,36,False
7634,4107,2024-04-26,50800.0,26,12,False
7635,4776,2025-10-31,30500.0,42,24,False
7636,7297,2024-09-13,28500.0,42,12,False
7637,5099,2025-08-02,61900.0,20,11,False
7638,2104,2026-05-29,11800.0,37,12,False
7639,141,2023-09-12,44300.0,21,24,False
7640,1829,2024-03-16,45700.0,18,24,False
7641,3711,2024-08-06,30700.0,35,36,False
7642,17,2022-12-27,35000.0,37,11,False
7643,5297,2022-10-15,39200.0,8,24,False
7644,4452,2023-07-19,24700.0,9,12,False
7645,470,2024-06-18,43100.0,32,11,False
7646,4575,2024-01-06,46500.0,35,12,False
7647,1869,2023-04-23,29300.0,21,11,False
7648,3100,2024-05-27,17300.0,4,11,False
7649,528,2024-03-25,34200.0,31,11,False
7650,6081,2023-02-13,66600.0,43,11,False
7651,90,2024-01-25,47900.0,43,36,False
7652,4923,2023-11-04,23800.0,9,11,False
7653,2915,2024-09-07,61600.0,9,11,False
7654,2907,2023-01-29,33300.0,31,12,False
7655,4832,2025-09-27,37100.0,20,12,False
7656,1926,2023-08-24,39300.0,45,12,False
7657,7496,2022-12-14,39100.0,24,11,False
7658,4265,2024-05-22,41700.0,50,24,False
7659,7939,2024-10-22,53100.0,31,11,False
7660,943,2025-06-17,30700.0,40,12,False
7661,3822,2025-06-24,28400.0,35,12,False
7662,6682,2025-06-12,39200.0,34,11,False
7663,6026,2026-03-14,45400.0,16,12,False
7664,987,2022-12-04,27100.0,21,24,False
7665,1120,2024-10-15,39200.0,37,11,False
7666,6253,2023-02-08,50600.0,19,24,False
7667,7501,2023-11-11,15600.0,33,11,False
7668,3273,2026-04-21,51600.0,15,11,False
7669,1435,2026-01-27,85700.0,18,11,True
7670,3447,2026-02-21,26600.0,18,24,False
7671,7091,2022-12-09,54700.0,32,11,False
7672,4390,2024-09-12,31300.0,34,36,False
7673,4075,2023-04-20,61800.0,11,11,False
7674,4427,2025-08-17,58400.0,0,11,False
7675,7756,2022-09-21,26800.0,28,24,False
7676,4107,2023-12-19,51500.0,31,12,False
7677,5678,2023-12-29,22100.0,33,11,False
7678,4661,2025-02-26,34100.0,24,11,False
7679,4820,2024-02-24,18100.0,32,24,False
7680,3165,2024-01-14,45900.0,27,11,False
7681,4253,2023-09-01,17500.0,37,11,False
7682,6441,2025-08-07,26700.0,45,12,False
7683,2119,2024-08-20,34500.0,3,11,False
7684,7634,2023-08-15,31500.0,32,36,False
7685,7309,2024-08-29,26100.0,19,12,False
7686,287,2023-08-28,29000.0,11,36,False
7687,5903,2026-01-11,24500.0,1,24,False
7688,6561,2025-09-30,29600.0,36,12,False
7689,5045,2026-01-06,42200.0,27,12,False
7690,5038,2023-07-24,37600.0,26,11,False
7691,1215,2024-06-10,43900.0,29,11,False
7692,4062,2026-08-03,26600.0,29,36,False
7693,3036,2025-11-10,44100.0,45,11,False
7694,4421,2023-06-05,53500.0,39,36,False
7695,798,2026-02-21,12100.0,8,12,False
7696,7467,2025-05-04,54500.0,10,11,False
7697,7262,2025-02-28,34200.0,10,11,False
7698,967,2023-11-22,12300.0,22,12,False
7699,4031,2026-08-08,39000.0,31,11,False
7700,7351,2026-01-09,43900.0,39,24,False
7701,45,2024-01-19,36100.0,0,36,False
7702,1852,2024-04-10,52300.0,35,11,False
7703,4671,2024-04-30,55600.0,16,24,False
7704,2126,2022-09-01,34000.0,31,24,False
7705,6942,2026-08-09,34600.0,35,11,False
7706,3582,2026-01-14,24100.0,11,11,False
7707,845,2023-01-02,32400.0,6,11,False
7708,1953,2026-06-15,24900.0,31,36,False
7709,6498,2025-03-17,44600.0,37,24,False
7710,6112,2023-03-09,45400.0,14,11,False
7711,2638,2024-08-14,33800.0,34,11,False
7712,704,2023-03-26,11600.0,45,12,False
7713,4113,2023-07-08,33000.0,9,12,False
7714,5609,2024-09-21,27800.0,17,12,False
7715,949,2025-10-31,22500.0,35,24,False
7716,5048,2024-07-08,24000.0,18,11,False
7717,7308,2023-09-14,33600.0,42,24,False
7718,6161,2023-02-19,20300.0,43,12,False
7719,5792,2023-01-11,29800.0,21,24,False
7720,6870,2026-01-23,52500.0,9,12,False
7721,7437,2026-07-01,26300.0,26,24,False
7722,6517,2024-05-31,34000.0,30,11,False
7723,3489,2026-02-14,32900.0,26,24,False
7724,6724,2023-06-19,25700.0,42,12,False
7725,148,2025-10-28,31000.0,7,11,False
7726,1055,2023-07-24,45400.0,42,12,False
7727,1341,2024-02-08,34000.0,14,11,False
7728,391,2025-10-11,17200.0,17,11,False
7729,3196,2022-11-08,40700.0,49,11,False
7730,1915,2024-12-15,34900.0,46,11,False
7731,3673,2025-12-25,32200.0,49,24,False
7732,933,2025-02-26,31200.0,37,12,False
7733,1920,2022-09-20,30400.0,18,24,False
7734,6926,2025-10-17,31400.0,0,24,False
7735,7913,2023-05-29,15200.0,23,12,False
7736,3836,2022-10-01,29700.0,60,11,False
7737,280,2025-07-01,53400.0,12,11,False
7738,2021,2024-12-05,27200.0,3,11,False
7739,1901,2024-04-04,23600.0,17,12,False
7740,3108,2026-04-23,53800.0,19,12,False
7741,3454,2024-01-28,15600.0,13,11,False
7742,6046,2024-10-22,38700.0,38,12,False
7743,6877,2022-11-29,34300.0,31,12,False
7744,6054,2024-04-12,35000.0,25,11,False
7745,6938,2025-05-28,41600.0,20,36,False
7746,4820,2023-09-03,18500.0,0,12,False
7747,5850,2026-03-14,53600.0,4,36,False
7748,2231,2025-09-23,16600.0,21,11,False
7749,4781,2022-09-17,50800.0,8,11,False
7750,1198,2023-09-25,19400.0,22,11,False
7751,497,2024-09-28,69500.0,55,24,False
7752,2580,2023-08-22,24700.0,11,11,False
7753,1210,2023-09-21,27500.0,52,11,False
7754,4583,2026-02-13,41700.0,22,11,False
7755,4358,2026-06-24,30900.0,15,11,False
7756,2542,2025-11-19,24400.0,8,12,False
7757,1918,2022-10-08,37500.0,9,11,False
7758,5427,2025-05-25,28700.0,19,11,False
7759,2516,2023-04-29,39800.0,17,11,False
7760,5579,2024-07-31,41100.0,2,12,False
7761,1667,2024-11-30,45000.0,12,24,False
7762,5419,2025-06-26,27000.0,13,11,False
7763,290,2024-12-09,34900.0,21,12,False
7764,6078,2026-02-20,40500.0,23,12,False
7765,4382,2023-02-17,27100.0,48,12,False
7766,1951,2025-11-17,48900.0,24,24,False
7767,1189,2025-01-03,47500.0,22,11,False
7768,130,2024-01-21,24100.0,46,11,False
7769,6470,2023-10-10,71400.0,4,11,True
7770,2415,2025-08-18,44200.0,18,11,False
7771,6108,2024-05-05,24500.0,19,12,False
7772,144,2023-12-14,36000.0,2,36,False
7773,16,2023-03-09,56000.0,24,12,False
7774,7625,2022-12-21,34700.0,21,36,False
7775,6706,2025-08-07,28900.0,36,11,False
7776,246,2025-06-02,41200.0,5,12,False
7777,944,2026-01-01,18500.0,36,11,False
7778,3254,2025-06-05,28100.0,24,11,False
7779,7409,2024-01-18,16800.0,12,11,False
7780,2225,2024-05-16,26700.0,27,24,False
7781,5114,2024-07-13,26200.0,19,24,False
7782,904,2023-04-23,22900.0,50,11,False
7783,343,2022-08-31,43800.0,20,11,False
7784,2096,2022-09-06,31000.0,50,11,False
7785,3481,2024-04-17,49800.0,33,12,False
7786,5652,2026-05-10,21800.0,11,36,False
7787,4042,2026-03-10,34500.0,25,12,False
7788,308,2026-03-09,50900.0,12,11,False
7789,925,2025-07-04,14900.0,54,11,False
7790,2712,2022-11-25,17800.0,9,11,False
7791,3880,2026-08-09,33200.0,16,11,False
7792,7546,2023-06-15,37600.0,27,12,False
7793,4136,2023-11-10,44800.0,6,11,False
7794,1402,2024-12-14,30100.0,38,11,False
7795,7289,2025-10-07,24900.0,17,11,False
7796,323,2025-06-03,30500.0,19,12,False
7797,4760,2023-11-28,31800.0,8,11,False
7798,4153,2023-05-16,33200.0,55,12,False
7799,5419,2023-11-20,29300.0,45,11,False
7800,6906,2023-02-07,27500.0,38,36,False
7801,7003,2024-04-08,33000.0,17,12,False
7802,5628,2023-06-26,40000.0,16,11,False
7803,5861,2023-07-19,20900.0,28,24,False
7804,1159,2023-04-14,42300.0,16,24,False
7805,2635,2023-09-30,33200.0,48,11,False
7806,6692,2025-07-24,23300.0,34,11,False
7807,4136,2025-01-21,43000.0,4,11,False
7808,3450,2025-07-04,35000.0,14,11,False
7809,833,2025-05-19,26700.0,22,11,False
7810,5409,2025-05-14,43300.0,8,11,False
7811,7654,2022-10-26,26700.0,21,11,False
7812,6779,2022-12-30,47800.0,25,11,False
7813,7516,2022-09-07,30300.0,44,24,False
7814,12,2024-11-09,30400.0,41,11,False
7815,195,2026-06-02,28500.0,21,11,False
7816,2593,2023-02-19,41300.0,41,11,False
7817,2906,2025-06-25,42400.0,25,11,False
7818,7176,2023-10-08,10900.0,27,36,False
7819,2279,2025-04-04,14500.0,18,12,False
7820,3081,2024-06-05,18500.0,0,11,False
7821,4858,2026-06-10,44700.0,19,12,False
7822,6144,2025-08-01,16900.0,39,12,False
7823,7639,2023-08-04,17300.0,42,11,False
7824,6984,2026-01-22,29600.0,17,12,False
7825,2122,2026-02-16,34000.0,19,24,False
7826,5839,2025-09-29,38200.0,47,11,False
7827,3958,2026-05-24,32000.0,34,11,False
7828,5331,2023-11-03,18600.0,12,11,False
7829,7704,2023-10-05,33700.0,64,11,False
7830,4984,2025-06-06,26600.0,43,11,False
7831,447,2026-01-17,21600.0,56,36,False
7832,300,2023-04-30,13500.0,0,24,False
7833,5015,2025-06-15,24400.0,31,12,False
7834,5981,2025-03-07,80700.0,41,11,True
7835,860,2026-03-11,38800.0,15,11,False
7836,1037,2023-08-13,23600.0,17,36,False
7837,1415,2025-06-27,57700.0,25,11,False
7838,1428,2025-09-23,27600.0,56,11,False
7839,562,2025-10-13,34400.0,0,11,False
7840,2401,2026-03-07,83300.0,42,12,True
7841,4620,2026-03-15,33000.0,48,36,False
7842,1297,2023-06-11,31800.0,56,24,False
7843,1288,2023-06-27,41200.0,13,12,False
7844,7860,2023-04-23,51800.0,0,11,False
7845,185,2024-10-09,32100.0,19,12,False
7846,4668,2024-07-09,54600.0,29,11,False
7847,7048,2024-01-26,17500.0,22,12,False
7848,2462,2024-04-03,51900.0,20,11,False
7849,5523,2024-08-07,33700.0,25,11,False
7850,5795,2026-08-10,41700.0,22,11,False
7851,4535,2023-02-18,75500.0,42,11,True
7852,2259,2023-06-20,19300.0,0,11,False
7853,7481,2026-04-22,22900.0,67,12,False
7854,5716,2024-04-16,50000.0,28,24,False
7855,3757,2023-12-08,38200.0,27,12,False
7856,7645,2023-09-24,57500.0,25,11,False
7857,6284,2024-06-16,65200.0,4,11,False
7858,5666,2025-06-23,48000.0,29,12,False
7859,7394,2023-01-07,20400.0,29,36,False
