expense_id,property_id,date,property_tax,maintenance,insurance,management_cost,renovation_cost
5770,3855,2025-01-29,17490.0,3510.0,7000.0,2130.0,50000
5771,7264,2025-09-19,44120.0,8070.0,17650.0,4930.0,50000
5772,3495,2025-03-19,19750.0,2760.0,7900.0,2330.0,0
5773,1915,2025-01-27,21140.0,2430.0,8460.0,2800.0,0
5774,7366,2024-09-12,24280.0,4980.0,9710.0,2540.0,50000
5775,3073,2024-09-14,12530.0,1890.0,5010.0,1550.0,0
5776,1007,2025-04-12,37300.0,7140.0,14920.0,4840.0,150000
5777,407,2024-09-21,9820.0,1270.0,3930.0,930.0,0
5778,5498,2025-07-12,10690.0,2500.0,4280.0,1600.0,150000
5779,167,2025-03-21,39080.0,8600.0,15630.0,4470.0,0
5780,509,2026-03-21,19910.0,2340.0,7960.0,2540.0,50000
5781,1662,2025-07-03,18940.0,3370.0,7570.0,2200.0,0
5782,6457,2024-10-22,22910.0,4200.0,9170.0,2480.0,0
5783,3665,2024-11-06,11830.0,1160.0,4730.0,1040.0,0
5784,3490,2025-01-26,24220.0,4610.0,9690.0,3340.0,0
5785,4859,2025-10-05,14530.0,3020.0,5810.0,1510.0,0
5786,681,2024-10-07,26570.0,2860.0,10630.0,3450.0,0
5787,2525,2026-07-19,48150.0,7440.0,19260.0,4670.0,50000
5788,2121,2026-07-29,13690.0,4010.0,5480.0,1860.0,0
5789,5261,2026-08-04,32460.0,6260.0,12990.0,2990.0,0
5790,4678,2026-04-13,50750.0,7480.0,20300.0,5580.0,0
5791,4358,2026-01-08,26840.0,5290.0,10740.0,2380.0,0
5792,1364,2025-07-30,17360.0,1380.0,6940.0,2050.0,300000
5793,1332,2025-08-25,14300.0,2290.0,5720.0,1060.0,300000
5794,2293,2025-07-30,9030.0,1210.0,3610.0,650.0,50000
5795,1539,2024-10-20,31800.0,2970.0,12720.0,3770.0,0
5796,3409,2025-07-15,20810.0,4970.0,8320.0,2690.0,0
5797,7743,2025-11-07,41060.0,4260.0,16430.0,4460.0,150000
5798,561,2025-11-01,41740.0,4280.0,16700.0,3710.0,0
5799,1100,2025-08-11,26760.0,4130.0,10700.0,3640.0,0
5800,1904,2026-03-18,25910.0,4290.0,10360.0,3280.0,0
5801,175,2024-10-20,28300.0,4880.0,11320.0,3470.0,0
5802,2157,2026-04-14,23270.0,4760.0,9310.0,2670.0,0
5803,2231,2026-01-15,13010.0,4100.0,5200.0,1330.0,300000
5804,4288,2025-09-16,38590.0,5310.0,15430.0,4450.0,0
5805,4161,2025-01-13,23430.0,2670.0,9370.0,1900.0,0
5806,3921,2025-02-09,18930.0,2280.0,7570.0,1820.0,150000
5807,7107,2025-01-20,24550.0,3050.0,9820.0,2820.0,0
5808,1498,2025-06-24,25950.0,4790.0,10380.0,2430.0,0
5809,3855,2025-04-28,17490.0,3500.0,7000.0,2130.0,0
5810,3172,2025-12-11,26230.0,4150.0,10490.0,4060.0,150000
5811,1568,2026-06-24,26220.0,3340.0,10490.0,2580.0,300000
5812,7008,2026-03-25,20380.0,5320.0,8150.0,1960.0,50000
5813,1152,2026-03-05,20750.0,3020.0,8300.0,2160.0,0
5814,7620,2024-10-08,39180.0,9370.0,15670.0,3600.0,300000
5815,6034,2025-05-06,23750.0,2780.0,9500.0,3080.0,300000
5816,369,2024-11-22,14680.0,1520.0,5870.0,1620.0,0
5817,4947,2024-11-28,46550.0,4160.0,18620.0,7070.0,150000
5818,43,2026-01-11,28940.0,6910.0,11580.0,2430.0,0
5819,1908,2024-12-09,32420.0,5330.0,12970.0,3100.0,0
5820,3491,2024-11-21,12070.0,2540.0,4830.0,1270.0,0
5821,2536,2026-04-25,18270.0,1850.0,7310.0,2400.0,0
5822,4174,2025-11-15,12060.0,2030.0,4830.0,1250.0,0
5823,2874,2024-10-30,19840.0,1710.0,7940.0,1610.0,50000
5824,1825,2025-08-12,43210.0,9390.0,17280.0,4700.0,300000
5825,1294,2026-07-15,26940.0,4530.0,10770.0,2870.0,50000
5826,4770,2024-09-08,20780.0,4040.0,8310.0,2220.0,0
5827,4797,2024-10-21,40960.0,5230.0,16390.0,3420.0,0
5828,4855,2024-12-22,10610.0,1840.0,4240.0,940.0,50000
5829,6020,2024-09-21,37540.0,4090.0,15020.0,4540.0,150000
5830,6872,2025-04-27,21230.0,4860.0,8490.0,2490.0,300000
5831,3387,2026-01-31,28860.0,8270.0,11550.0,4220.0,0
5832,2973,2026-05-04,32240.0,3550.0,12900.0,3620.0,0
5833,3923,2026-01-06,42430.0,6570.0,16970.0,4430.0,300000
5834,4998,2025-07-16,10440.0,3270.0,4180.0,0.0,150000
5835,7033,2025-12-07,31270.0,6510.0,12510.0,4980.0,0
5836,993,2025-03-04,29970.0,3490.0,11990.0,4180.0,50000
5837,5288,2025-09-23,21490.0,3880.0,8600.0,1790.0,300000
5838,2387,2025-10-28,26000.0,4840.0,10400.0,1980.0,0
5839,2241,2025-02-15,18110.0,2510.0,7240.0,2430.0,0
5840,1477,2026-01-15,30550.0,5900.0,12220.0,3410.0,300000
5841,6427,2024-11-11,15410.0,3250.0,6160.0,1900.0,0
5842,3408,2025-10-04,44480.0,6070.0,17790.0,5110.0,50000
5843,390,2025-10-11,27170.0,3370.0,10870.0,3260.0,0
5844,1000,2025-09-25,11060.0,1900.0,4420.0,900.0,0
5845,4621,2025-05-10,15380.0,1980.0,6150.0,1500.0,0
5846,7408,2024-09-12,27270.0,5210.0,10910.0,3580.0,0
5847,1856,2024-11-28,23030.0,3040.0,9210.0,3600.0,0
5848,5603,2025-04-12,30570.0,4940.0,12230.0,0.0,50000
5849,659,2025-06-04,18050.0,1850.0,7220.0,1660.0,300000
5850,2764,2025-02-20,13490.0,1840.0,5390.0,1740.0,0
5851,3664,2026-02-12,26210.0,6020.0,10480.0,2700.0,150000
5852,4987,2025-05-28,27950.0,2450.0,11180.0,2510.0,0
5853,7723,2025-11-24,22970.0,3710.0,9190.0,2660.0,50000
5854,1482,2025-06-04,37110.0,4890.0,14850.0,3390.0,300000
5855,7257,2026-06-09,27780.0,5290.0,11110.0,2800.0,300000
5856,3732,2026-06-16,13710.0,2740.0,5480.0,1240.0,0
5857,7263,2026-05-22,37890.0,6520.0,15150.0,4220.0,0
5858,452,2024-08-26,21070.0,4010.0,8430.0,2450.0,300000
5859,2476,2025-08-27,58700.0,4840.0,23480.0,2440.0,50000
5860,3223,2025-11-08,25520.0,4810.0,10210.0,2660.0,150000
5861,1538,2026-07-12,37230.0,7000.0,14890.0,4510.0,50000
5862,7544,2026-03-29,36170.0,4560.0,14470.0,3140.0,0
5863,3094,2024-10-08,19580.0,4600.0,7830.0,2800.0,0
5864,883,2025-08-19,37480.0,3420.0,14990.0,3840.0,50000
5865,4409,2024-12-27,27210.0,4620.0,10880.0,2810.0,50000
5866,4069,2026-07-02,19670.0,2800.0,7870.0,2460.0,0
5867,4936,2024-08-21,28590.0,3250.0,11440.0,3000.0,150000
5868,2567,2026-03-06,17160.0,2840.0,6870.0,1930.0,150000
5869,3278,2026-01-14,34940.0,4750.0,13980.0,3410.0,0
5870,375,2026-06-11,20820.0,4400.0,8330.0,2020.0,150000
5871,4547,2025-06-16,48140.0,3240.0,19260.0,4980.0,150000
5872,3698,2024-12-08,7120.0,1040.0,2850.0,890.0,150000
5873,7952,2025-09-15,16300.0,2110.0,6520.0,2040.0,0
5874,3063,2024-12-25,21120.0,4350.0,8450.0,2730.0,0
5875,4691,2026-03-03,39990.0,5920.0,15990.0,5000.0,300000
5876,3251,2025-04-16,20510.0,2790.0,8200.0,1880.0,0
5877,5330,2025-04-28,20700.0,4020.0,8280.0,1890.0,50000
5878,4596,2025-08-26,25610.0,4540.0,10240.0,2240.0,0
5879,4560,2025-04-09,25360.0,6650.0,10150.0,4170.0,150000
5880,7292,2025-01-05,30370.0,3490.0,12150.0,3730.0,0
5881,113,2024-11-21,14620.0,1680.0,5850.0,1420.0,0
5882,5132,2025-04-07,42170.0,4990.0,16870.0,4310.0,0
5883,3198,2025-03-01,29080.0,4370.0,11630.0,3060.0,0
5884,7733,2026-01-06,22750.0,2120.0,9100.0,2700.0,0
5885,2379,2024-12-09,42180.0,7400.0,16870.0,5140.0,300000
5886,1925,2024-10-02,23190.0,4630.0,9280.0,2730.0,0
5887,7451,2025-02-28,34450.0,6130.0,13780.0,3480.0,0
5888,140,2025-09-05,31780.0,4360.0,12710.0,3740.0,50000
5889,1425,2025-03-23,23730.0,4380.0,9490.0,2560.0,0
5890,2950,2026-08-04,40190.0,3590.0,16070.0,3470.0,0
5891,3169,2026-01-21,29950.0,5020.0,11980.0,3160.0,0
5892,517,2024-12-11,13270.0,2510.0,5310.0,1650.0,300000
5893,2617,2026-03-07,27940.0,6290.0,11170.0,2870.0,300000
5894,6044,2025-03-02,21380.0,2030.0,8550.0,1880.0,0
5895,6990,2026-04-06,14990.0,3020.0,6000.0,1200.0,0
5896,7237,2025-03-31,11160.0,2010.0,4460.0,1120.0,300000
5897,6262,2026-08-17,22970.0,3300.0,9190.0,2110.0,0
5898,888,2025-08-19,10470.0,1740.0,4190.0,1400.0,300000
5899,7227,2026-05-21,36630.0,3690.0,14650.0,3660.0,300000
5900,3105,2025-07-27,22280.0,4540.0,8910.0,2730.0,150000
5901,5438,2025-07-12,29260.0,3690.0,11700.0,2460.0,0
5902,50,2026-03-03,18780.0,2160.0,7510.0,1750.0,300000
5903,3952,2026-03-25,25950.0,4060.0,10380.0,3080.0,300000
5904,3561,2026-06-09,14830.0,2320.0,5930.0,1590.0,300000
5905,19,2026-05-04,11190.0,2790.0,4480.0,1420.0,0
5906,4822,2026-07-13,7170.0,1810.0,2870.0,700.0,0
5907,6341,2026-04-14,31780.0,6930.0,12710.0,2920.0,50000
5908,1474,2024-10-22,29930.0,3030.0,11970.0,3830.0,150000
5909,4062,2025-12-01,23130.0,5340.0,9250.0,2190.0,150000
5910,2607,2024-09-12,22860.0,5560.0,9140.0,3230.0,150000
5911,7847,2026-08-16,16350.0,3820.0,6540.0,1680.0,0
5912,452,2026-03-07,21070.0,2290.0,8430.0,2450.0,150000
5913,6433,2026-03-07,16290.0,3350.0,6520.0,1390.0,0
5914,5261,2025-12-03,32460.0,2900.0,12990.0,2990.0,0
5915,5204,2026-05-12,25820.0,2930.0,10330.0,2150.0,300000
5916,3766,2025-12-17,26430.0,4930.0,10570.0,4120.0,300000
5917,2439,2025-01-28,37220.0,4100.0,14890.0,2780.0,300000
5918,7759,2026-05-10,27360.0,5650.0,10940.0,2750.0,0
5919,4311,2024-09-14,17910.0,2150.0,7160.0,1980.0,50000
5920,1550,2025-03-08,18920.0,1530.0,7570.0,1830.0,300000
5921,6359,2025-09-09,18710.0,5080.0,7480.0,2170.0,0
5922,3475,2025-04-26,19210.0,3110.0,7680.0,1690.0,50000
5923,128,2026-08-03,18610.0,2120.0,7440.0,2420.0,0
5924,5942,2025-07-20,10030.0,2640.0,4010.0,1170.0,150000
5925,7645,2024-12-22,33400.0,4780.0,13360.0,4410.0,0
5926,4856,2024-09-20,13930.0,1210.0,5570.0,1980.0,0
5927,6548,2026-06-24,44090.0,4870.0,17640.0,3990.0,0
5928,7197,2026-08-15,21330.0,3130.0,8530.0,2640.0,0
5929,5912,2025-12-13,28390.0,3450.0,11360.0,2790.0,0
5930,6482,2025-04-20,33160.0,6790.0,13260.0,3710.0,300000
5931,6975,2026-07-31,31330.0,4500.0,12530.0,3810.0,0
5932,2762,2026-07-12,23330.0,2220.0,9330.0,3060.0,0
5933,4457,2025-04-08,42060.0,7410.0,16820.0,3120.0,300000
5934,4665,2025-05-13,16470.0,2450.0,6590.0,1600.0,0
5935,1416,2025-11-30,23550.0,5120.0,9420.0,2340.0,150000
5936,6362,2026-07-27,26090.0,4820.0,10440.0,3220.0,0
5937,5694,2025-02-08,23940.0,4390.0,9570.0,3380.0,150000
5938,5789,2025-01-04,19000.0,2970.0,7600.0,1830.0,0
5939,202,2025-05-20,21590.0,5350.0,8640.0,2450.0,150000
5940,6161,2024-09-23,31450.0,6990.0,12580.0,1580.0,150000
5941,2370,2026-08-13,30270.0,3880.0,12110.0,4140.0,150000
5942,518,2026-03-20,18260.0,3970.0,7300.0,2010.0,150000
5943,7738,2025-07-26,12440.0,1940.0,4980.0,1440.0,300000
5944,5445,2026-02-04,16590.0,4050.0,6640.0,1840.0,150000
5945,5532,2026-05-20,23250.0,5980.0,9300.0,2580.0,0
5946,1342,2026-01-14,31680.0,7360.0,12670.0,3540.0,150000
5947,4777,2026-02-02,18420.0,2290.0,7370.0,2180.0,0
5948,1989,2025-11-22,25420.0,3950.0,10170.0,2530.0,150000
5949,7250,2026-07-23,47110.0,5150.0,18840.0,4120.0,0
5950,3546,2026-02-07,41090.0,8300.0,16440.0,4980.0,300000
5951,5588,2026-08-04,14950.0,2200.0,5980.0,1630.0,0
5952,4521,2025-02-06,30010.0,5850.0,12000.0,2940.0,0
5953,6065,2025-03-19,17720.0,3430.0,7090.0,1730.0,0
5954,3803,2024-09-07,18340.0,5980.0,7340.0,2020.0,0
5955,5809,2025-12-16,27880.0,5870.0,11150.0,3210.0,300000
5956,3276,2026-02-19,33700.0,2710.0,13480.0,4140.0,150000
5957,3655,2026-02-24,41160.0,7810.0,16470.0,3660.0,0
5958,7163,2025-05-01,34510.0,5120.0,13800.0,4280.0,150000
5959,2435,2026-05-28,13330.0,1490.0,5330.0,1460.0,0
5960,4874,2026-01-07,34830.0,7820.0,13930.0,5460.0,150000
5961,6242,2024-10-27,40080.0,5430.0,16030.0,5500.0,0
5962,7513,2024-11-26,33870.0,4520.0,13550.0,4660.0,0
5963,5923,2024-08-26,27720.0,5440.0,11090.0,3420.0,0
5964,208,2026-03-11,20240.0,2850.0,8100.0,1500.0,0
5965,5634,2025-08-27,18770.0,3040.0,7510.0,2160.0,0
5966,5756,2026-05-20,23020.0,2680.0,9210.0,2380.0,150000
5967,7960,2026-08-02,30380.0,4240.0,12150.0,2900.0,150000
5968,2634,2025-01-25,26200.0,2820.0,10480.0,2270.0,50000
5969,6310,2026-01-21,7760.0,1160.0,3110.0,870.0,0
5970,4118,2026-05-13,34410.0,6370.0,13760.0,2520.0,50000
5971,154,2025-04-16,17280.0,2200.0,6910.0,1820.0,0
5972,6059,2024-10-05,26810.0,5020.0,10720.0,3340.0,300000
5973,7607,2026-03-04,22290.0,5790.0,8920.0,2330.0,150000
5974,3367,2025-11-28,18650.0,2900.0,7460.0,2230.0,0
5975,4315,2025-03-11,27040.0,4990.0,10820.0,3380.0,0
5976,4765,2025-12-07,27970.0,3230.0,11190.0,4280.0,0
5977,1519,2026-04-10,31970.0,4470.0,12790.0,3550.0,0
5978,6374,2025-05-04,20940.0,3890.0,8370.0,2860.0,300000
5979,6164,2026-01-30,22040.0,2930.0,8820.0,2610.0,0
5980,2601,2025-05-16,30670.0,6350.0,12270.0,3860.0,0
5981,5046,2026-04-23,20430.0,4680.0,8170.0,2730.0,300000
5982,2196,2024-12-04,25380.0,3750.0,10150.0,2340.0,0
5983,7276,2026-05-27,25380.0,4580.0,10150.0,3050.0,0
5984,4499,2026-06-17,17140.0,2100.0,6860.0,2100.0,0
5985,4692,2025-07-03,46570.0,7240.0,18630.0,4550.0,0
5986,3555,2025-12-29,22690.0,4950.0,9080.0,3300.0,0
5987,2415,2026-05-03,25710.0,3890.0,10280.0,3460.0,150000
5988,5534,2026-07-22,30130.0,4720.0,12050.0,4190.0,0
5989,7477,2026-08-14,34820.0,4410.0,13930.0,5860.0,0
5990,2850,2025-01-04,6440.0,790.0,2580.0,990.0,0
5991,7062,2026-02-23,45270.0,7430.0,18110.0,4770.0,0
5992,5254,2026-08-14,22990.0,2400.0,9200.0,2650.0,150000
5993,1743,2025-09-25,8720.0,1210.0,3490.0,1100.0,0
5994,1307,2025-07-10,29510.0,3780.0,11800.0,3280.0,0
5995,3850,2024-12-21,20260.0,5280.0,8100.0,2250.0,300000
5996,4169,2024-10-12,14900.0,3030.0,5960.0,2210.0,0
5997,4577,2025-01-09,23370.0,4680.0,9350.0,2150.0,0
5998,7520,2025-01-01,27850.0,5670.0,11140.0,3580.0,0
5999,4656,2025-08-15,21870.0,2140.0,8750.0,2340.0,150000
6000,7494,2025-01-02,29760.0,3230.0,11900.0,3580.0,50000
6001,4841,2026-03-13,18630.0,2480.0,7450.0,1530.0,0
6002,5563,2025-03-27,21480.0,3530.0,8590.0,2060.0,50000
6003,4196,2025-09-23,23270.0,2830.0,9310.0,2600.0,50000
6004,5179,2024-08-25,27210.0,4640.0,10890.0,2540.0,0
6005,2556,2024-09-06,30530.0,3590.0,12210.0,3050.0,150000
6006,2306,2025-03-06,26660.0,3440.0,10660.0,3440.0,150000
6007,4509,2025-01-24,35400.0,2750.0,14160.0,3250.0,0
6008,7620,2025-03-18,39180.0,7680.0,15670.0,3600.0,300000
6009,1089,2025-06-02,32290.0,7570.0,12910.0,2530.0,50000
6010,2643,2026-06-29,15810.0,2890.0,6320.0,1840.0,300000
6011,1178,2026-04-10,26570.0,3750.0,10630.0,1980.0,0
6012,6105,2025-08-19,30910.0,3960.0,12360.0,3940.0,300000
6013,6410,2026-01-31,40200.0,4140.0,16080.0,3420.0,150000
6014,4917,2026-03-27,24690.0,3550.0,9880.0,2990.0,300000
6015,7247,2026-04-27,25950.0,4860.0,10380.0,2570.0,50000
6016,7483,2025-08-19,20820.0,2560.0,8330.0,3020.0,0
6017,4758,2025-08-14,14930.0,3040.0,5970.0,1660.0,150000
6018,2995,2025-08-07,36140.0,5840.0,14460.0,3620.0,300000
6019,560,2025-03-08,12580.0,1500.0,5030.0,1120.0,300000
6020,2965,2025-02-12,33590.0,4280.0,13440.0,2920.0,150000
6021,7035,2025-02-26,23940.0,2770.0,9570.0,2430.0,150000
6022,1272,2025-07-12,14210.0,4580.0,5680.0,1240.0,0
6023,1814,2025-12-31,13330.0,1930.0,5330.0,1150.0,150000
6024,2916,2025-03-01,27640.0,3740.0,11050.0,3640.0,0
6025,610,2026-06-22,29120.0,2810.0,11650.0,3790.0,150000
6026,2462,2026-03-21,36850.0,3940.0,14740.0,4320.0,300000
6027,4121,2025-02-27,29530.0,4770.0,11810.0,2680.0,50000
6028,6125,2025-02-10,9420.0,2100.0,3770.0,0.0,300000
6029,284,2026-04-13,20230.0,4120.0,8090.0,2420.0,300000
6030,5569,2026-08-16,15630.0,2500.0,6250.0,1980.0,300000
6031,2929,2026-06-15,13570.0,2600.0,5430.0,1090.0,0
6032,4397,2024-12-03,21090.0,4680.0,8440.0,2440.0,300000
6033,1092,2025-09-26,34110.0,3890.0,13640.0,3460.0,300000
6034,5127,2024-12-06,12430.0,1740.0,4970.0,1040.0,300000
6035,817,2025-12-28,16910.0,1610.0,6760.0,2170.0,300000
6036,7305,2025-10-10,28770.0,3890.0,11510.0,3460.0,0
6037,7332,2025-03-31,16630.0,2820.0,6650.0,2060.0,0
6038,83,2025-09-30,17710.0,2890.0,7080.0,2510.0,0
6039,1921,2025-10-01,25600.0,2750.0,10240.0,2650.0,0
6040,7818,2026-02-16,32920.0,6540.0,13170.0,2780.0,150000
6041,3492,2026-07-22,28200.0,4010.0,11280.0,2800.0,150000
6042,3145,2025-05-01,24850.0,4370.0,9940.0,3480.0,0
6043,7405,2025-05-28,16260.0,3130.0,6510.0,1770.0,300000
6044,2094,2025-05-15,28790.0,4170.0,11520.0,3270.0,0
6045,4714,2025-09-25,17900.0,5730.0,7160.0,1540.0,0
6046,7072,2025-07-01,15240.0,1660.0,6100.0,1390.0,300000
6047,7968,2026-05-24,27780.0,6470.0,11110.0,2720.0,0
6048,6406,2025-11-23,20220.0,2420.0,8090.0,2470.0,300000
6049,176,2026-07-06,25140.0,5840.0,10060.0,2590.0,0
6050,5286,2025-12-28,31580.0,3990.0,12630.0,3680.0,0
6051,2705,2025-10-15,36980.0,3710.0,14790.0,2980.0,300000
6052,4938,2026-07-17,21820.0,2830.0,8730.0,2310.0,50000
6053,370,2026-07-25,17190.0,3200.0,6880.0,1790.0,150000
6054,1819,2026-07-04,38870.0,7890.0,15550.0,2850.0,150000
6055,2102,2024-08-21,24190.0,3360.0,9680.0,3180.0,50000
6056,4786,2026-03-27,24410.0,3990.0,9760.0,2310.0,0
6057,3491,2025-12-29,12070.0,2250.0,4830.0,1270.0,0
6058,1780,2026-04-08,13020.0,1430.0,5210.0,1390.0,0
6059,7675,2024-10-26,30140.0,4290.0,12060.0,3610.0,150000
6060,1365,2025-06-23,24110.0,2350.0,9640.0,2920.0,150000
6061,7295,2025-01-26,19810.0,4630.0,7920.0,2830.0,0
6062,5529,2026-03-03,31510.0,6490.0,12600.0,3120.0,50000
6063,4463,2025-12-05,29600.0,6050.0,11840.0,3250.0,300000
6064,3343,2025-06-03,22120.0,4170.0,8850.0,3090.0,0
6065,4740,2025-01-21,28810.0,5250.0,11520.0,3710.0,0
6066,3677,2024-11-06,26660.0,4260.0,10660.0,3150.0,0
6067,2427,2024-12-31,26600.0,3660.0,10640.0,3580.0,50000
6068,73,2026-05-03,38570.0,3590.0,15430.0,4260.0,0
6069,2963,2026-02-14,15440.0,3170.0,6180.0,1800.0,150000
6070,5368,2026-03-28,10380.0,1820.0,4150.0,1320.0,0
6071,860,2025-03-09,22080.0,3380.0,8830.0,3060.0,0
6072,3857,2026-02-27,34380.0,3560.0,13750.0,4740.0,150000
6073,4139,2025-05-28,22790.0,4700.0,9120.0,2500.0,300000
6074,2425,2025-03-17,22170.0,4200.0,8870.0,2170.0,300000
6075,1065,2025-04-11,19460.0,4580.0,7790.0,1940.0,0
6076,2218,2026-05-10,19600.0,3590.0,7840.0,2200.0,0
6077,4018,2026-05-26,10930.0,2260.0,4370.0,930.0,0
6078,2260,2025-05-26,26210.0,2770.0,10490.0,2830.0,0
6079,5613,2025-12-17,16100.0,3210.0,6440.0,1460.0,150000
6080,3752,2025-04-20,15720.0,2610.0,6290.0,1860.0,0
6081,2087,2026-01-11,27780.0,3080.0,11110.0,2660.0,150000
6082,369,2024-08-27,14680.0,1700.0,5870.0,1620.0,0
6083,2805,2025-12-17,10490.0,2050.0,4200.0,1030.0,150000
6084,151,2025-08-15,29750.0,5360.0,11900.0,3270.0,0
6085,1135,2025-12-05,33600.0,4660.0,13440.0,3770.0,50000
6086,5600,2025-03-11,23270.0,2460.0,9310.0,2780.0,300000
6087,5556,2026-02-06,27780.0,4850.0,11110.0,2740.0,0
6088,5167,2024-10-16,27790.0,5840.0,11120.0,3260.0,300000
6089,5120,2026-06-10,28770.0,5050.0,11510.0,3540.0,50000
6090,5695,2026-02-03,16060.0,3230.0,6420.0,1510.0,50000
6091,2785,2025-10-18,10860.0,1600.0,4340.0,1250.0,0
6092,6137,2024-11-08,45560.0,4290.0,18230.0,4120.0,150000
6093,5486,2026-02-20,19020.0,2240.0,7610.0,1870.0,300000
6094,4165,2025-07-21,26330.0,5560.0,10530.0,2820.0,150000
6095,2347,2025-01-31,14960.0,1730.0,5990.0,2180.0,0
6096,5040,2026-01-17,27250.0,5750.0,10900.0,2260.0,0
6097,4898,2026-04-22,12510.0,3160.0,5000.0,1230.0,0
6098,6440,2026-04-13,22900.0,3010.0,9160.0,1430.0,0
6099,2251,2026-03-30,15110.0,1660.0,6050.0,2030.0,300000
6100,61,2026-03-03,14720.0,1910.0,5890.0,1500.0,50000
6101,5042,2025-04-02,23830.0,4940.0,9530.0,3110.0,50000
6102,3011,2025-11-18,14840.0,1610.0,5940.0,1580.0,50000
6103,3902,2024-10-12,26620.0,5280.0,10650.0,2620.0,0
6104,1338,2025-09-29,24640.0,4110.0,9860.0,3460.0,0
6105,1185,2026-01-04,17730.0,1730.0,7090.0,2470.0,0
6106,4427,2024-12-18,41730.0,4200.0,16690.0,4850.0,0
6107,1552,2025-04-10,23110.0,5200.0,9240.0,1860.0,0
6108,4434,2025-03-09,23910.0,6040.0,9560.0,3380.0,0
6109,1630,2025-11-27,31100.0,4810.0,12440.0,3610.0,0
6110,1328,2025-01-28,21570.0,4400.0,8630.0,2380.0,150000
6111,1527,2026-07-03,31070.0,7430.0,12430.0,3820.0,150000
6112,1674,2025-05-15,34700.0,5380.0,13880.0,3590.0,0
6113,1362,2026-05-22,32310.0,6990.0,12930.0,3710.0,50000
6114,1574,2025-05-02,6050.0,790.0,2420.0,690.0,0
6115,2687,2025-11-14,16420.0,1810.0,6570.0,1940.0,300000
6116,4371,2024-10-18,13740.0,3210.0,5500.0,1620.0,0
6117,5284,2025-08-28,17700.0,2690.0,7080.0,1990.0,50000
6118,7611,2025-03-31,21590.0,4380.0,8640.0,2510.0,0
6119,2367,2025-10-28,37710.0,5370.0,15090.0,4230.0,0
6120,6733,2025-04-25,21330.0,4410.0,8530.0,2580.0,0
6121,6648,2024-08-27,17050.0,3550.0,6820.0,1750.0,300000
6122,3758,2024-11-29,11480.0,2610.0,4590.0,1620.0,50000
6123,2435,2026-02-04,13330.0,2310.0,5330.0,1460.0,0
6124,1994,2025-04-16,19350.0,3670.0,7740.0,2450.0,0
6125,870,2026-02-11,25160.0,2890.0,10060.0,1870.0,150000
6126,6977,2026-02-10,26630.0,4740.0,10650.0,3770.0,0
6127,1015,2025-12-16,27170.0,3700.0,10870.0,3850.0,0
6128,1912,2025-10-03,11750.0,2590.0,4700.0,1300.0,0
6129,603,2025-07-05,18760.0,2200.0,7500.0,1930.0,50000
6130,3822,2025-05-20,23920.0,4110.0,9570.0,2120.0,300000
6131,5896,2024-10-20,29530.0,3750.0,11810.0,3840.0,150000
6132,691,2025-05-23,23250.0,4950.0,9300.0,1830.0,0
6133,494,2025-04-06,69380.0,2630.0,27750.0,3020.0,300000
6134,490,2024-08-23,34340.0,6520.0,13740.0,4440.0,0
6135,6865,2026-06-07,21270.0,2970.0,8510.0,1930.0,150000
6136,7241,2025-09-04,6780.0,840.0,2710.0,700.0,150000
6137,2557,2024-11-09,16850.0,3010.0,6740.0,1780.0,150000
6138,4486,2025-10-28,33780.0,2820.0,13510.0,3610.0,0
6139,7787,2026-04-29,11860.0,2680.0,4740.0,1020.0,300000
6140,295,2025-07-07,28260.0,6260.0,11300.0,3070.0,0
6141,5489,2025-11-04,20740.0,4570.0,8300.0,1840.0,0
6142,4028,2024-11-12,18650.0,2230.0,7460.0,1580.0,150000
6143,2844,2025-05-17,17700.0,1700.0,7080.0,1540.0,300000
6144,2913,2025-03-10,38860.0,7590.0,15550.0,4300.0,150000
6145,1718,2026-02-21,84760.0,8260.0,33910.0,4060.0,0
6146,2597,2024-09-09,40640.0,4300.0,16260.0,3680.0,0
6147,4745,2025-03-27,35060.0,8880.0,14030.0,4220.0,50000
6148,1874,2025-08-22,22190.0,2470.0,8880.0,2860.0,0
6149,4664,2026-08-02,30300.0,4700.0,12120.0,3420.0,50000
6150,3259,2026-07-05,20730.0,2870.0,8290.0,2350.0,0
6151,6997,2026-07-24,33490.0,5400.0,13400.0,4820.0,0
6152,2818,2024-09-20,22530.0,2840.0,9010.0,2060.0,0
6153,445,2025-12-17,27180.0,4480.0,10870.0,2300.0,150000
6154,3642,2026-05-13,30240.0,3110.0,12100.0,3520.0,50000
6155,4459,2024-12-10,26860.0,2910.0,10740.0,1630.0,50000
6156,6267,2026-04-09,28630.0,5920.0,11450.0,3460.0,50000
6157,5308,2026-02-02,10230.0,1210.0,4090.0,1000.0,0
6158,742,2024-12-02,31920.0,7100.0,12770.0,3210.0,0
6159,2042,2025-02-21,48160.0,8940.0,19260.0,5620.0,0
6160,680,2024-08-30,16120.0,1940.0,6450.0,1800.0,150000
6161,2468,2026-03-23,16770.0,2500.0,6710.0,1660.0,150000
6162,3698,2026-03-10,7120.0,1240.0,2850.0,890.0,300000
6163,7420,2025-02-08,24410.0,6250.0,9760.0,2860.0,300000
6164,5739,2024-11-23,16330.0,3880.0,6530.0,1900.0,150000
